stream_id,user_id,user_name,game_id,stream_type,title,viewer_count,started_at,language
37554050880,122264902,PENTApan,491931,live,🔴1 Mrd Stash Wipe Inc🔴After BDay Tarkov Party🔴!gheed🔴!ledx🔴!wipe🔴!yt🔴,275,2020-04-15T10:01:02Z,de
1195926849,63304572,Glorious_E,491931,live,[LVL 69+] [ENG] Interactive Aggressive Gameplay with heart rate monitor! | !challenge !twitter !youtube !discord !merch,260,2020-04-15T11:51:28Z,en
1196178145,144294896,acid_fired,491931,live,🏆 Hallo 🏆 !oc !yt,257,2020-04-15T12:26:33Z,de
37556210752,106711622,MisMagpie,491931,live,Sun and Guns! 🖤Advice from Nikita for a Follow.💜2k+ PMC kills! LvL 57👀!Sneak !Social !Meme !Headshot !Jimmy !Goldstar ,248,2020-04-15T14:21:13Z,en
37556097888,77140862,YDCB,491931,live,"short stream, editing video later !giveaway",211,2020-04-15T14:09:57Z,en
1196785329,82695830,Arven93,491931,live,"TOP ""1"" seasons 2/3/4 COMMENT Twitch revaks! От TOP 1

70 LVL ",207,2020-04-15T13:43:05Z,ru
37557584352,127869042,ironfists_tv,491931,live,Team Microwave. !DISCORD !TPO !SPIFF,203,2020-04-15T16:22:06Z,en
37554010832,59624127,F1rstlady33,491931,live,Level 66 PMC Farm - Standard Tag 89 - !alles - !tripple - !tripple2 - !teamnuke,178,2020-04-15T09:55:31Z,de
1198424305,84818837,Cucu0015,491931,live,Mai program: Tirki Tarkov és Stash Sorolás!!!  I !egerpad !discord !hasznos ,177,2020-04-15T16:36:12Z,hu
37556728240,75901161,Bambz,491931,live,!Giveaway 💯 Join Our Discord 🦌 !SubBadges !Antlers !NewVid !Discord ✅ follow socials @BambzOnTwitch,171,2020-04-15T15:09:59Z,en
1197275713,20163397,Kippenbro,491931,live,Lvl 69 - Was considering going for an all-almond diet. But that's just nuts. [TOP 50 KILLS EFT],164,2020-04-15T14:39:04Z,no
37556377824,85147361,SkaavTV,491931,live,1LEDX & Wub | Fragen willkommen,159,2020-04-15T14:37:57Z,de
37552874240,158875619,Train__,491931,live,Yayayaya Lets learn some quests today :) !social,151,2020-04-15T07:01:27Z,en
1198534929,79451209,MrXavito,491931,live,☢️ Pestily Podcast con Nikita ☢️ !discord #eft [ESP / ENG]  ,132,2020-04-15T16:46:50Z,es
1197986913,182666829,beb8p,491931,live,!eft2020 Розыгрыш стандарта и 7-дневных ключей  15.04 c 19 до 22,120,2020-04-15T15:54:45Z,ru
37555306960,19956889,A1RM4X,491931,live,WE DID IT! !TwitchRivals | !plan !goals !sr !multi,119,2020-04-15T12:47:39Z,en
1196008609,120714509,damieee,491931,live,!plan d($_$)b - Eskejp from Tarczyn :D ile dzis strace termo?? :D :D <3 !komendy,112,2020-04-15T12:02:38Z,pl
1183066065,185861725,WePlayGamesBR,491931,live,SORTEIO 5 LEDX = 150 VIEWERS !LOJA [ Gaming House 24/7 - ZELADOR ],107,2020-04-13T21:47:41Z,pt
37553546864,202676932,SamuraiSavv,491931,live,TRASH | !discord,103,2020-04-15T08:41:59Z,en
1197696481,83691960,BAXBEAST,491931,live,[LVL 65] YO A ESTAS HORAS? JAJAJA !sorteo - !redes,99,2020-04-15T15:23:28Z,es
1198209921,65035842,realgzuz,491931,live,NIE WIEDER QUESTEN!!! !discord ,97,2020-04-15T16:15:26Z,de
1196927329,203704993,Bobek_zKlobouku,491931,live,PVP Raids  -  Pepegy sledují Bobka na !socials pro novinky,95,2020-04-15T13:59:35Z,cs
37556970128,145188914,Onepeg,491931,live,Tarkov Rivals recap and some raids!,94,2020-04-15T15:31:40Z,en
37554771584,241728787,wildbehavior,491931,live,Let`s Go......[EN/HEB],93,2020-04-15T11:43:22Z,en
37556950720,75079164,III_JUN3BUG_III,491931,live,LVL 43 [SQUAD],93,2020-04-15T15:29:59Z,en
37555473312,42629221,DeadPine,491931,live,!Hardcore Tarkov | Day 8 | Hideout upgrades! ,92,2020-04-15T13:04:54Z,en
37555221728,127756801,CovertGG,491931,live,!ScummerMenu Control My Keyboard - Wacky Wed - Chill Times,91,2020-04-15T12:37:33Z,en
1197716353,28868142,outc1der,491931,live,Aggressive gameplay and giveaways! - eng / ger,89,2020-04-15T15:25:39Z,de
37558277168,158130480,TweaK,491931,live,Standard Edition Playthrough Continues LETS GO !vid [IRELAND],87,2020-04-15T17:12:02Z,en
37553597984,39878784,Hayz,491931,live,Full RAT mode - LEDX + !GPU Giveaways - Follow my Twitter @HayzPUBG,87,2020-04-15T08:50:06Z,en
1198195249,99445846,EvrZhy,491931,live,Lv70 !Crypto !shop !fragmovie,85,2020-04-15T16:14:01Z,fr
1196746657,168005480,RyokoUndercover,491931,live,[PT-BR] bora fazer um dia bom hoje! | !sub !sociais !videonovo,85,2020-04-15T13:38:21Z,pt
1196917681,126797555,2Seven_,491931,live,Радиоволна 77. Крупная мишень - 2,84,2020-04-15T13:58:31Z,ru
37556656608,119439859,Cantact,491931,live,Voglio sto vector - !vago!armeria !discord !settings !spotify,84,2020-04-15T15:03:41Z,it
37557557888,422033166,mon3ylive,491931,live,"SI FANNO SOLDI
",75,2020-04-15T16:19:59Z,it
37554626064,45844159,Shanksy,491931,live,[UK] Gotta Kill Killa!,73,2020-04-15T11:23:52Z,en
37557969888,54137782,jediRedseven,491931,live,"Aaaand I am Back - Beginners Welcome - Best Place to Learn Tarkov -  #Day 188 [ENG, DE, RO, ES]",72,2020-04-15T16:52:18Z,en
37552829408,79792741,SgtSantaTv,491931,live,12h Birthday Stream! Haufenweise Giveaways !ticket !amazon !Youtube !social (GER/ENG),71,2020-04-15T06:55:21Z,de
37556415440,438062587,Tigzp,491931,live,[69] LABS - CAPPED TESTOSTERONE GAMEPLAY + GRIND FOR 70 ,71,2020-04-15T14:41:45Z,en
37557634416,152198953,Tachales,491931,live,"Best laugh on Twitch! Pushing to Partner!  GIVEAWAY !Boobie !sword !Tetris !viewerfriday !wheel 
positive community  EN/DE/FR",70,2020-04-15T16:26:15Z,en
1195075249,43102610,wbexp,491931,live,"Ответы, советы, сборки, инфо по картам.",66,2020-04-15T09:10:14Z,ru
37557298512,93098737,V1ZOFPS,491931,live,Shoreline is MY HOME 👿🏠 ,62,2020-04-15T15:59:37Z,en
1196395889,99192755,chaab,491931,live,Le retour du farm de la sainte Red Keycard !,61,2020-04-15T12:56:15Z,fr
1197427169,180087198,Cpt_Miilller,491931,live,Bom Dia Galera 25/04 Sorteio pros Subs ! !escape !prime !wipe !tsurt !sorteio,59,2020-04-15T14:55:59Z,pt
1195301505,105191950,Daytona5051,491931,live,[LVL67] hier wird dir Campen 2.0 beigebracht !Giveaway🔥!puls🔥!bitbot🔥!trigger🔥!youtube,58,2020-04-15T09:59:32Z,de
37557438240,39898667,Xiceman,491931,live,Tarkoving ^_^  | @Xiceman126,57,2020-04-15T16:10:12Z,en
37555369504,118493467,LucasGamingPl,491931,live,BEAR 67 RAIDS ! !  :) - komendy: !yt !itemy !mapa !settings !muzyka !filtry !ammo,53,2020-04-15T12:54:42Z,pl
37557923728,216689006,AliasMuse_,491931,live,Trying to be cozy [KR/EN],52,2020-04-15T16:48:53Z,ko
1197008673,59597156,Cris_RoLan,491931,live,[ES/EN] ¿Desea saber más?... El camino del buen USEC ( !Sherpa )... !refugio  !dequevaTarkov,51,2020-04-15T14:08:17Z,es
37557952352,189952622,SenseiScav,491931,live,Viewer Kits & Raids! | Raising Funds for a Backyard Half-Pipe | Stay safe Fam!,47,2020-04-15T16:51:00Z,en
1198316305,158801551,leonnzera,491931,live,[+18]  Aventuras ;) | Leonnzera | sexta -feira sorteio de uma key DEADSIDE para SUBS:) |  VOLTAMOSSSSSSS,47,2020-04-15T16:26:02Z,pt
37554680224,179773806,다_루아,491931,live,시참 / 랩 탐험대야!!(╹□╹),46,2020-04-15T11:30:51Z,ko
1197449569,194091139,Alone2Survive,491931,live,⭐Mitmach-Mitwoch⭐!icase | !YouTube | !merch | !wallpaper | !oc |,43,2020-04-15T14:58:14Z,de
37555491280,198129940,RedBeardOperator,491931,live,Mornin Headaches !merch !link,43,2020-04-15T13:06:44Z,en
37556745072,87081415,Drunk_Hud,491931,live," (Retired) Green Beret ""Just Cleaning"" then some tarkov",42,2020-04-15T15:11:29Z,en
1194048737,142072149,Kiievv,491931,live,Tarkov all nite  | !redes !elo,42,2020-04-15T03:35:20Z,es
1197321249,78645488,tenhostriimi,491931,live,Ristolle ei vittuilla!,41,2020-04-15T14:44:18Z,fi
37556306768,162177061,식스피스톨즈,491931,live,[LV68]리저브의 숲 - 뉴비님들 질문환영 (w.지상최강의사나이 게리트상사님),41,2020-04-15T14:30:54Z,ko
37555805408,121519961,Joiksken,491931,live,💣 | Explosives seelenloses Gameplay | #stayathome  !rap ,40,2020-04-15T13:41:09Z,de
37556213968,218606415,BlackbearsTTV,491931,live,I AM NOT THE GUY !ratloot / !order66 / !discord,40,2020-04-15T14:21:32Z,en
37555845408,19744364,BiggYBlains,491931,live,Making Money in Tarkov | New Players Welcome | Top Tier Interactive Stream,40,2020-04-15T13:45:25Z,en
1197609537,121084433,igrayemvigry,491931,live,Добрейшего  🙂,38,2020-04-15T15:13:56Z,ru
37557317136,142745867,alalu,491931,live,#EvdeKal - Korkunun ecele faydası yok diyorlar sizce doğru mu ?  -  !puan !rulet !scav !dc !instagram,38,2020-04-15T16:00:46Z,tr
1198115457,85196442,BanKai,491931,live,Happy Wednesday. Day 38 - LVL 51 - PMC Kills 796,36,2020-04-15T16:06:23Z,en
1198265457,71414226,onelife213,491931,live,LVL 69 FARMING LVL 70 NEW EMOT  !shop !dsync !utip ,32,2020-04-15T16:20:52Z,fr
1197028177,249531442,bullittt_tv,491931,live,Labs only [ Giving away 200 mill roubles !giveaway ] ,32,2020-04-15T14:10:29Z,en
1198024945,60135976,MaxiterGaming,491931,live,"[ENG] Doge, Destroyer of Tarkov!  !redeem !discord !yt",31,2020-04-15T15:58:22Z,en
37555483312,91172974,Larae94,491931,live,GIVEAWAY OGNI GIORNO SU EFT/250MILIONI STASH  !GIVEAWAY !SOCIAL !PRIME !MERCH !COMANDI,31,2020-04-15T13:05:51Z,it
1198122081,461271573,ASUS_ROG_Russia,491931,live,!РОЗЫГРЫШ! ключей по таркову. Катаем совместно с Бебычем beb8p :)) ,30,2020-04-15T16:06:57Z,ru
37556019808,72867398,conquistador_live,491931,live,6k/h Quest guide day 1 ♥ New players welcomed Road2-2K Followers !discord !wipe,30,2020-04-15T14:02:31Z,en
1198392785,76177073,pprydaa,491931,live,A Hundred Killa! !frag Yeni video!,30,2020-04-15T16:33:16Z,tr
37557850736,46346936,inky,491931,live,HYPE! Duos with INKY! KEK,29,2020-04-15T16:43:22Z,en
1197561425,196343289,aynzz,491931,live,[LVL 68] Relaxed Stream - !builds !maps,28,2020-04-15T15:09:02Z,en
1198723953,57215881,bidondx,491931,live,🔴 [FR-ENG] [67+] • AGGRESSIVE LABS • !Prime,26,2020-04-15T17:01:59Z,fr
37557722704,232947602,stoleyoobike,491931,live,🚲[69] ~Early Morning PVP~/New players welcome S/R 72%🚲,26,2020-04-15T16:33:18Z,en
37555721856,56492345,しうす,491931,live,[EFT] イヤホン替えた,25,2020-04-15T13:32:03Z,ja
37556022272,36088994,rilahhh,491931,live,Neue LEDX lieferung ist da !  !ledx  - Fragen Willkommen  - !discord !120,25,2020-04-15T14:02:45Z,de
37554660496,225519448,Annihilatrix,491931,live,Tarkies and probably some Bannerlord idk[!ve],25,2020-04-15T11:28:23Z,en
37557710544,248017905,FatRat173,491931,live,Репетиция розыгрышей,24,2020-04-15T16:32:24Z,ru
1198319793,74053708,TheBlindShogun,491931,live,спам резерва. новое видео: https://youtu.be/DOy2K7FooVw,24,2020-04-15T16:26:21Z,ru
37556713312,32119284,kravitz7,491931,live,🔫 Kappa ist da! 🎮 HYPERS,24,2020-04-15T15:08:39Z,de
1198594401,109022411,immunii,491931,live,"Pew pew , no pew . Friends & Good Vibes",23,2020-04-15T16:52:15Z,ro
1198263953,52268740,Mhiriacor,491931,live,🔴ESCAPE FROM TARKOV | ¿Qué os tocó en los Drops?,23,2020-04-15T16:20:42Z,es
37557683808,75490922,derb_herb,491931,live,🎮 Klopapieeeeeeer oh jaaaaaa !klo  🎮 !Merch !amazon !yt !oc,23,2020-04-15T16:30:23Z,de
37557306528,145085809,kaylonator,491931,live,FOLLOWER GIVEAWAYS │!GIVEAWAY │@Kaylonator Twitter/IG │!Discord,23,2020-04-15T16:00:08Z,en
1195817025,59181089,UnSymp,491931,live,(NOR/ENG) Kjøtte på! HELP!!!!!,23,2020-04-15T11:33:13Z,no
1195603457,54185820,MaTaFe_,511224,live,EU Scrims | New Youtube Video!! | !merch !socials,1825,2020-04-15T10:57:23Z,en
37551922160,269350061,jonny,511224,live,#8 ranked pred (PC) | @SoarJonny ,1515,2020-04-15T05:12:03Z,en
37554603712,79787770,Tanxlive,511224,live,"งบ 5,000บาท มีพอจ่าย "" แค่เดือนเดียว !!! """,1182,2020-04-15T11:20:47Z,th
37553488688,27319089,HALtv,511224,live,⚡MARATONA 12H x 500 KILL ⚡1 SUB = +1 KILL oltre al goal! | !sub !prime,1130,2020-04-15T08:32:54Z,it
1196780129,87805484,Wisethug,511224,live,Apex Solo Ranked ! Nouveau Système de PARIS !bet Nouvelle Chaine YouTube !vod,1009,2020-04-15T13:42:21Z,fr
37555437888,467110256,渋谷ハル,511224,live,【APEX LEGENDS】プレデターになるまで終われません【渋谷ハル】,765,2020-04-15T13:01:28Z,ja
37557776896,165572706,恭一郎,511224,live,だそくとろびんだけど。。。,613,2020-04-15T16:37:32Z,ja
1196814417,91122178,Cyqop,511224,live,APEX  | Twitter : Cyqop,582,2020-04-15T13:46:38Z,fr
37554213424,86159495,Tollis,511224,live,yeah idk / 90k+ Kills / 4900+ Wins / XBOX,548,2020-04-15T10:25:42Z,en
1195842289,153027216,ItsSky,511224,live,[ENG] 🌞 You can feel the wins coming! 🌞 | ❤️ !valorant ❤️ !code !dogs !tiktok !prime,500,2020-04-15T11:37:35Z,en
37551622096,449736315,gts_kawase,511224,live,ランク　一万人ありがとうございます！！【顔出し配信】【ランク元日本2位】【20K4000D全キャラ所持】,492,2020-04-15T04:44:59Z,ja
37552949488,248743895,Sunn,511224,live,"DROPOK: HOLNAP! | Apex levezetés | Kövess !instagram, !support",448,2020-04-15T07:12:05Z,hu
1196472017,38629049,Wrugb,511224,live,с к р и м ы,343,2020-04-15T13:04:32Z,ru
37554020896,136822306,taxi2g,511224,live,ORIGIN DOWN? PepeLaugh,327,2020-04-15T09:57:03Z,en
37555516496,55607419,GuhRL,511224,live,Predator Rank Grind !youtube ,319,2020-04-15T13:09:29Z,en
1197428801,432869949,g60st,511224,live,g60st // Predator 27k kills Wraith !discord !valorant,300,2020-04-15T14:56:07Z,ru
1198035473,128856353,Mande,511224,live,North Mande | scrims (: !top3 !socials,293,2020-04-15T15:59:20Z,en
37556064816,204254074,QuakeV,511224,live,"⚡️QuakeV⚡️GIVEAWAY! SOLO RANKED GRIND, WASHED APEX PREDATOR | Massive Weeb | Pinpoint Accuracy | !socials",282,2020-04-15T14:06:49Z,en
37557384640,81296754,ろびんびん,511224,live,[DTN] そばにいるね feat 蛇足さん #STAYHOMEDTN,262,2020-04-15T16:05:53Z,ja
37556401536,197523327,Naghz,511224,live, #1 Apex Predator Split 1 & 2(PS4) !socials 470/475 SubGoal,261,2020-04-15T14:40:23Z,en
37554775328,123355356,DTN_KH,511224,live,[DTN] KH - Dia Rank #STAYHOMEDTN,242,2020-04-15T11:43:48Z,ja
37557358544,57100268,StreamiiiTV,511224,live,SCRIM con il team ELITES 🔥 | !newvideo !instagram !youtube,240,2020-04-15T16:03:48Z,it
37557997568,503743313,VirginLimabean,511224,live,trying to get 1 more follower - Apex Grind,204,2020-04-15T16:54:21Z,en
37557050560,131862486,GameAttackTeam,511224,live,Come Here Please. I Want to Show You Something | 39/40 OTs !store,200,2020-04-15T15:38:47Z,en
37556497840,433668521,RakyThought,511224,live,【4000dmg 20kill 全キャラ】【 シーズン3　日本1位】ランク with kawase pinky 　 !sens !mouse !dpi ,195,2020-04-15T14:49:39Z,ja
37557140464,101137171,Boomrazzle,511224,live,The gang gets Master?,184,2020-04-15T15:46:38Z,en
1198063681,185199494,NorthTaisheen,511224,live,SCRIMS  !socials !rng !1v2 !patch,165,2020-04-15T16:01:40Z,en
37557159408,137461105,CalamitiTV,511224,live,Day 7 M&K // SoaR Calamiti !switch,163,2020-04-15T15:48:14Z,en
1198362161,212905413,real6ar8o,511224,live,apex to the win,161,2020-04-15T16:30:25Z,ar
37556292304,235083070,termk47,511224,live,PC: Pubstomping/Ranked || #1 Apex Player In Kills || !Youtube (New video),157,2020-04-15T14:29:29Z,en
37556401824,216351084,蛇足,511224,live,親近感の湧く実力　40歳でダイヤを目指す　APEX　蛇足&ろびん&恭一郎,141,2020-04-15T14:40:24Z,ja
1195222049,95022770,Crizx,511224,live,Je try un cosplay d'eminem sur 8 miles ! New Emote T2/T3 et pour les Cheers  !Giveaway,124,2020-04-15T09:43:54Z,fr
37556098032,417428688,NairamTv,511224,live,CUSTOM LOBBY w/ELITES - !social !torneo !scrim,122,2020-04-15T14:09:58Z,it
37556680688,491479395,iDuken,511224,live,Endlich wieder Apex♥ | Road to Diamond,121,2020-04-15T15:05:45Z,de
1195030353,404907935,NappaGames,511224,live,💥🎁TOP 1 MUNDIAL REGALANDO DROPS de BETAS🎁💥,109,2020-04-15T09:00:18Z,es
1197337265,79031633,SinapsisYT,511224,live,"Ya va el Apex | Sin drops, Sin afiliado, Sin partner, Sin apsis",106,2020-04-15T14:46:10Z,es
37557441872,94646194,zerefttv,511224,live,SCRIMSSS!!! - !comandi !torneo !youtube,105,2020-04-15T16:10:29Z,it
37555712912,111746215,DancingYoda,511224,live,"Octanepower!!!!   40k kills  !Multi    !Liebe    !30 Bomb !apextracker  PC 

",103,2020-04-15T13:31:10Z,de
37557896304,124150064,thepathravuong,511224,live,csq Pathravuong,97,2020-04-15T16:46:45Z,en
37555540240,133359162,LinoWolfeh,511224,live,[ Re-applied ] | Apex Legends | PC MKB | Sweaty Time,96,2020-04-15T13:12:06Z,en
1197640033,178648287,Lil_Max47,511224,live,[EN/AR] 🔥تاهلنا في بطولة كود و الحين تدريب ابيكس🔥🙂,95,2020-04-15T15:17:19Z,ar
37557274688,194156928,gamingwithfish,511224,live,(PS4) !365 | Twitch Prime Baby!!!,95,2020-04-15T15:57:47Z,en
37557094160,277912458,foZej_,511224,live,KUNAI DROP AKTIF : D !drop ||| !video !predator !turnuva !yt,87,2020-04-15T15:42:41Z,tr
37555327968,133437532,ExodusExE,511224,live,[AUS//PC] Exodus Clicks People IN APEX LEGENDS,86,2020-04-15T12:50:05Z,en
37556026496,407235192,JayWillSlayy,511224,live,Top 25 Ranked 26K+ RP (PS4) 586/595 Sub Goal ,83,2020-04-15T14:03:08Z,en
1195622145,27268093,hakisxd,511224,live,Alliance Hakis - Scrims w/ Vaifs & iPN - !sub !coaching,80,2020-04-15T11:00:23Z,sv
37557635568,173929622,JackChambers,511224,live,เล่นคนเดียว ,75,2020-04-15T16:26:21Z,th
1197428033,200086440,Shirenze,511224,live,💜 [RESACA POST ESPECIAL 12 HORAS] 💜 Reaccionando a clips antiguos ,74,2020-04-15T14:56:03Z,es
1195977953,452313289,iambushtv,511224,live,Full time streamer pog !discord !socials,73,2020-04-15T11:58:43Z,en
37556529248,439684136,RozaLita,511224,live,Apex Legends ,71,2020-04-15T14:52:39Z,en
1197428353,415463544,NemberTV,511224,live,"Apex Coins, Pase de batalla, Periféricos y más con tus puntos de canal! ""Evento + Duos""",69,2020-04-15T14:56:04Z,es
1197284305,459167511,SLAAYKOO,511224,live,[FR] #11 Apex Predator Ranked #1 FR Ranked Split 2 | Subgoal : 170/180 !settings !sensi,66,2020-04-15T14:40:00Z,fr
1196247825,162964576,feu_fps,511224,live,🔥TOP 1 BR KILL #3 Kills PC. Live Longa Hoje   (90k+) 🔥!NOVO !COMANDOS,66,2020-04-15T12:36:25Z,pt
1198424385,134849912,k4shera_,511224,live,SCRIMS  - 163/65 subs - Apex tournament 18th april,65,2020-04-15T16:36:12Z,pt
37557318032,38092594,rizaRn1,511224,live,#2 Lifeline World 843+ S4 WINS | 62.000 Kills !PS4 Giveaway bei 10k Follower | !youtube !shop,64,2020-04-15T16:00:50Z,de
37557226544,190850314,Mulvana,511224,live,we ready,61,2020-04-15T15:54:02Z,en
37557094032,132177769,XentiSan,511224,live,Ranked | Wins 3170+ | PENTA XentiSan |   [PS4] ,58,2020-04-15T15:42:41Z,de
1197624529,96709175,furryKit,511224,live,1000 - 7... !discord !mouse !res !sens !settings ,57,2020-04-15T15:15:33Z,ru
37557579888,91597299,illSpooky,511224,live,#25 PRED ✘ #1 Crypto all platforms  !socials ,57,2020-04-15T16:21:47Z,en
1190344673,230575650,Livviees,511224,live,24H GRILL STREAM POGGERS apex is down we cri | !discord !insta !gamble,54,2020-04-14T18:43:35Z,en
37555488816,200568464,空空阿丁,511224,live,訂閱就差一些（!丁幣 !POINT）,52,2020-04-15T13:06:29Z,zh
1198320625,17308672,agentJkezooR,511224,live,futyn,51,2020-04-15T16:26:25Z,ru
1197149745,150618929,Shved2K,511224,live,Даем профессиональную аналитику 🔥 игра только с SUBами,50,2020-04-15T14:24:31Z,ru
37554024112,147407783,SonicTheLedgePog,511224,live,We Back On PS4! | !twitter | !youtube,50,2020-04-15T09:57:31Z,en
37555846000,186352304,eeliser,511224,live,hey it me ,49,2020-04-15T13:45:29Z,en
1196456193,174170342,Mkaz,511224,live,Rankeds Full | World Top #2 Octane en kills | Cuarentena in the Jungle!,47,2020-04-15T13:02:46Z,es
37555904480,159685147,참깨국,511224,live,야무지게 연습해야지! >_< 핑계 랭킹 1위!  참깨 Apex Legends,46,2020-04-15T13:51:37Z,ko
37556718240,49928076,UGugugg,511224,live,【U.G】4/15  !視訊  感謝追隨 <3 / 多聊天有機會獲得VIP喔 <3    ,44,2020-04-15T15:09:05Z,zh
1196667617,32526612,LadyD,511224,live,Kurochka style :D,44,2020-04-15T13:28:45Z,ru
37554254992,410101561,Shy_Diana,511224,live,🌸Apex addicted🌸 💕Positive vibes💕,42,2020-04-15T10:32:02Z,en
37555822288,56768529,Gerovic12,511224,live,Controller on PC vibes [ENG|GER] !worldrecord,42,2020-04-15T13:42:56Z,de
1196810177,38600270,jelliedcorn,511224,live,origin nie umieraj dzisiaj prosze,42,2020-04-15T13:46:06Z,pl
37554076304,63429151,unrulybabs,511224,live,Rise and Grind,40,2020-04-15T10:04:40Z,en
37555762496,202606030,ohitsmiriam,511224,live,"Chilling and Winning, not at the same time",39,2020-04-15T13:36:25Z,en
1198183393,493528131,3partacus,511224,live,Origin живи! APEX 24/7/365 ,38,2020-04-15T16:12:53Z,ru
37553519968,101162876,Kiri_Gami,511224,live,Top 10 Potato Gamer. (!epic) (!sub) (!prime),38,2020-04-15T08:37:38Z,en
1197172497,205137419,JuyZi,511224,live,#23 PREDATOR Grinding Scrims [PC] [NL/ENG],38,2020-04-15T14:27:13Z,en
37556947488,473562487,sonoqui8,511224,live,Road to Diamond ,38,2020-04-15T15:29:42Z,it
1195535473,467131968,ghiniacam23,511224,live,don't come here. please,38,2020-04-15T10:44:20Z,en
1196753729,264777297,sym_joker_tv,511224,live,[Fr/Ps4] #4 Path FR / Ranked ,37,2020-04-15T13:39:13Z,fr
37557229888,198694432,BigPoppaG91,511224,live,🔹Caustic Daddy Ranked🔹 - [Ps4/Eng] #RIPEA,34,2020-04-15T15:54:16Z,en
1195935617,171260049,elMouTV,511224,live,[TUN] Tunisian apex legends gameplay !drops !giveaways,34,2020-04-15T11:52:52Z,ar
1198209393,238906513,Anyxii,511224,live,سكرمز مع زات وديمون uwu | !yt !twitter,33,2020-04-15T16:15:24Z,ar
37556667024,217952606,zipeth,511224,live,Scrims with MaTaFe and Kouhia!,33,2020-04-15T15:04:35Z,en
37556201424,160056159,GeosEgO,511224,live,{PS4} 44K Master ranked Pathfinder over 3900 wins ,33,2020-04-15T14:20:18Z,en
1198123313,274525377,im_spteam_x,511224,live,هاذ البث موجود على اليوتيوب وتوش,33,2020-04-15T16:07:05Z,ar
1197945473,102656932,G1perr1on,511224,live,"⭕Подымать рейтинг готов!!! Платина, жди меня!",32,2020-04-15T15:50:28Z,ru
1197201809,116699493,zBryanxt,511224,live,Booom dia família!! Loja Renovada!  Foco! Força e FÉ! +500 wins season 4,32,2020-04-15T14:30:29Z,pt
1196002449,68092262,BEER_KEENG,511224,live,Слушаем рэпчик - Апаем рейтинг :D (!VPN),32,2020-04-15T12:01:50Z,ru
37556293584,173684042,小小悠,511224,live,粵/普🦄唔識打機． YT頻道@小悠Yuu,32,2020-04-15T14:29:37Z,zh
1196593953,153034901,kane_king,511224,live,/ПОМОЧЬ С РАНГОМ В АПЕКС? пиши в лс/СЕГОДНЯ СТРИМЕР НЕ МАТЕРИТСЯ (МОЖЕТ БЫТЬ) ,31,2020-04-15T13:19:24Z,ru
37557316784,417887729,chanpopo_,511224,live,優しい野良に出会うまで,31,2020-04-15T16:00:45Z,ja
37556065168,49251469,T3chnopanda,511224,live,HUMP DAY!! SOO CLOSE To 3800 Followers! I MIGHT GO FULLTIME!! Power Through Positivity!,30,2020-04-15T14:06:50Z,en
1195192097,186348850,PowerSamurai,511224,live,Время пострелять на ГЕЙмпаде)),30,2020-04-15T09:36:50Z,ru
1195475521,44950257,RecountSux,511224,live,(☞ﾟヮﾟ)☞ APEX ☜(ﾟヮﾟ☜),30,2020-04-15T10:33:07Z,el
37557750800,463772994,high5mebot,511224,live,Day off early stream,30,2020-04-15T16:35:31Z,en
1198276113,150980404,borodulka_gamer,511224,live,APEX LEGENDS PS4 PRO (RUS/ENG) - У МЕНЯ ТУТ НАГИБАТОРЫ,30,2020-04-15T16:21:59Z,en
37553656176,268897572,AirAmerica24,511224,live,Morning gamers:) 53k Lifetime kills and 4000 Wins 201/300 Sub Goal !caniplay,29,2020-04-15T08:59:35Z,en
1198648673,106987846,OldShatterGeek,511224,live,Soldier Potato Aim reporting for duty! | !streamraiders,29,2020-04-15T16:56:48Z,en
1197489681,81042901,skvoryanich,511224,live,первый парень на деревне,29,2020-04-15T15:01:52Z,ru
37554040272,72550899,ROSHTEIN,498566,live,🐰 Progressive Bonus Hunt  💠 check !JOO for 150% nonsticky bonus 💠 FOTW9 Now ,11254,2020-04-15T09:59:50Z,en
37552390192,402991688,ClassyBeef,498566,live,🔴 BONUS BUYS + ROULETTE!🔴 !Latest | Type !Vulkan for no-sticky 200% bonus | !Comp = €5000 RAW CASH | DAY 404,1494,2020-04-15T05:59:12Z,en
1195817041,451367545,tense198_v2,498566,live,#thegreenArmy #StayHomeMens cuarentine ^^ hd1080p !nosponsor .+18,852,2020-04-15T11:33:13Z,en
1196610081,170909074,all_gamblers,498566,live,💎HIGHROLL BONUSHUNT SLOTS & LIVE DEALERS! 🔥 - !FREE FOR €5 NO DEPOSIT BONUS,731,2020-04-15T13:21:31Z,de
1194232593,497194717,golmotaghed,498566,live,🔥BONUS19.COM🔥 Casino Slots,488,2020-04-15T04:35:45Z,en
1197508289,71507789,DavidLabowsky,498566,live,High stakes 'n Good vibes. Share your highlights on Casinoring.com,465,2020-04-15T15:03:42Z,en
1197041393,490063859,CasinoSVS,498566,live,✔️Casino Slot-V✔️ . Bonuses under the stream!,406,2020-04-15T14:11:59Z,de
1196843345,265307820,betarades,498566,live,SlotMamba| Φρουτάκια (Giveaway) | Betarades.gr,396,2020-04-15T13:50:10Z,el
