,viewer_id,Recency,RecencyCluster,Frequency,FrequencyCluster,Engagement,EngagementCluster,OverallScore,Segment,m6_Engagement
359,15163.0,0,3,10,0,155.00000000000003,0,3,Mid-Value,149.47000000000003
360,16810.0,0,3,15,0,309.53999999999996,0,3,Mid-Value,0.0
361,13880.0,25,2,38,0,718.6299999999999,0,2,Low-Value,2193.1400000000012
362,14732.0,28,2,47,0,777.3799999999998,0,2,Low-Value,1257.8999999999999
363,15092.0,23,2,26,0,457.80999999999995,0,2,Low-Value,0.0
364,15953.0,19,2,14,0,413.94999999999993,0,2,Low-Value,833.2399999999999
365,13784.0,26,2,9,0,442.83000000000004,0,2,Low-Value,1690.3200000000004
366,15304.0,26,2,7,0,258.45,0,2,Low-Value,312.8
367,17646.0,27,2,42,0,757.39,0,2,Low-Value,0.0
368,18218.0,19,2,21,0,662.08,0,2,Low-Value,0.0
369,15596.0,22,2,33,0,612.2199999999998,0,2,Low-Value,16.9
370,17374.0,26,2,28,0,495.7699999999999,0,2,Low-Value,0.0
371,17700.0,21,2,64,0,1125.57,0,2,Low-Value,1409.0700000000004
372,15827.0,23,2,22,0,367.50999999999993,0,2,Low-Value,924.4
373,15514.0,33,2,35,0,677.2299999999999,0,2,Low-Value,1222.29
374,15606.0,30,2,22,0,911.48,0,2,Low-Value,1093.81
375,15696.0,28,2,56,0,860.3900000000002,0,2,Low-Value,1098.5600000000002
376,13117.0,25,2,25,0,251.4399999999999,0,2,Low-Value,233.54000000000002
377,16621.0,23,2,17,0,490.7,0,2,Low-Value,322.78
378,13092.0,19,2,14,0,254.3,0,2,Low-Value,38.08
379,12841.0,30,2,65,0,548.3400000000001,0,2,Low-Value,1910.0800000000015
380,15974.0,19,2,44,0,804.2499999999999,0,2,Low-Value,1868.66
381,16242.0,22,2,44,0,392.8999999999999,0,2,Low-Value,2661.400000000001
382,14709.0,23,2,37,0,888.09,0,2,Low-Value,3310.9000000000024
383,13908.0,22,2,52,0,831.1099999999997,0,2,Low-Value,1538.44
384,14507.0,23,2,55,0,615.3099999999997,0,2,Low-Value,767.87
385,13026.0,28,2,6,0,243.71999999999997,0,2,Low-Value,531.12
386,15581.0,34,2,66,0,308.99999999999983,0,2,Low-Value,3045.01
387,18183.0,35,2,37,0,632.07,0,2,Low-Value,0.0
388,16359.0,22,2,25,0,714.6099999999998,0,2,Low-Value,623.93
389,14064.0,19,2,32,0,842.16,0,2,Low-Value,511.57999999999987
390,16743.0,19,2,54,0,631.47,0,2,Low-Value,1176.3400000000006
391,16477.0,22,2,38,0,590.8000000000001,0,2,Low-Value,941.9499999999998
392,14077.0,33,2,26,0,199.60999999999999,0,2,Low-Value,299.81
393,16817.0,26,2,32,0,581.95,0,2,Low-Value,438.17
394,18149.0,23,2,14,0,549.68,0,2,Low-Value,62.400000000000006
395,17800.0,25,2,14,0,218.8,0,2,Low-Value,844.1600000000001
396,17164.0,20,2,57,0,943.2199999999997,0,2,Low-Value,1524.1300000000006
397,16807.0,23,2,37,0,651.83,0,2,Low-Value,469.75999999999993
398,16353.0,25,2,25,0,860.0800000000002,0,2,Low-Value,3926.4300000000003
399,13499.0,33,2,21,0,463.78999999999996,0,2,Low-Value,695.32
400,15106.0,19,2,53,0,778.4499999999998,0,2,Low-Value,644.0699999999999
401,13971.0,22,2,37,0,641.0400000000001,0,2,Low-Value,1783.7400000000002
402,15932.0,22,2,35,0,955.5200000000002,0,2,Low-Value,922.4000000000001
403,18144.0,20,2,17,0,945.5999999999999,0,2,Low-Value,1051.1
404,12868.0,26,2,47,0,685.7899999999998,0,2,Low-Value,248.06000000000006
405,15381.0,21,2,8,0,596.85,0,2,Low-Value,0.0
406,17460.0,33,2,14,0,258.78000000000003,0,2,Low-Value,159.85000000000002
407,13623.0,18,2,49,0,395.92,0,2,Low-Value,195.86
408,15433.0,21,2,41,0,533.2999999999998,0,2,Low-Value,0.0
409,13394.0,22,2,40,0,621.5699999999999,0,2,Low-Value,1282.59
410,12948.0,22,2,53,0,886.26,0,2,Low-Value,1178.69
411,15898.0,34,2,10,0,481.3,0,2,Low-Value,0.0
412,13725.0,33,2,21,0,299.67,0,2,Low-Value,228.96000000000004
413,13985.0,22,2,33,0,640.8,0,2,Low-Value,6271.770000000002
414,12843.0,21,2,48,0,627.06,0,2,Low-Value,1075.2
415,13021.0,23,2,32,0,607.65,0,2,Low-Value,1545.9500000000007
416,14659.0,25,2,40,0,390.16000000000014,0,2,Low-Value,1215.3999999999996
417,17849.0,26,2,11,0,260.70000000000005,0,2,Low-Value,0.0
418,16791.0,21,2,60,0,320.76999999999987,0,2,Low-Value,1145.6299999999999
419,17705.0,23,2,15,0,221.0,0,2,Low-Value,1248.2199999999996
420,13475.0,25,2,56,0,961.3600000000001,0,2,Low-Value,153.3
421,13576.0,27,2,14,0,1059.3600000000001,0,2,Low-Value,3970.9399999999987
422,17262.0,35,2,8,0,686.5000000000001,0,2,Low-Value,298.0
423,16308.0,25,2,2,0,960.0,0,2,Low-Value,1600.0
424,16943.0,19,2,12,0,365.7,0,2,Low-Value,0.0
425,16767.0,27,2,43,0,783.0400000000001,0,2,Low-Value,2931.5400000000013
426,18239.0,26,2,36,0,643.0900000000001,0,2,Low-Value,0.0
427,16458.0,25,2,41,0,572.0000000000001,0,2,Low-Value,2167.8399999999997
428,14209.0,21,2,37,0,735.1999999999996,0,2,Low-Value,990.28
429,13695.0,21,2,13,0,285.4800000000001,0,2,Low-Value,2218.6499999999996
430,13662.0,20,2,35,0,532.94,0,2,Low-Value,364.82
431,13743.0,25,2,13,0,353.15999999999997,0,2,Low-Value,712.68
432,18078.0,25,2,29,0,336.13,0,2,Low-Value,0.0
433,16618.0,18,2,19,0,713.13,0,2,Low-Value,1206.2999999999995
434,17765.0,18,2,44,0,262.55,0,2,Low-Value,109.33000000000001
435,14766.0,21,2,61,0,985.8100000000001,0,2,Low-Value,884.6400000000004
436,14021.0,19,2,18,0,501.70000000000005,0,2,Low-Value,130.2
437,13037.0,27,2,33,0,577.3199999999999,0,2,Low-Value,303.75
438,17874.0,33,2,40,0,560.7000000000002,0,2,Low-Value,122.75999999999999
439,17398.0,18,2,31,0,528.4499999999999,0,2,Low-Value,124.93
440,15129.0,18,2,26,0,764.98,0,2,Low-Value,2327.02
441,15906.0,27,2,64,0,683.1600000000004,0,2,Low-Value,884.5299999999999
442,12888.0,22,2,5,0,354.12,0,2,Low-Value,0.0
443,13999.0,22,2,40,0,637.1200000000001,0,2,Low-Value,2654.9899999999993
444,14099.0,26,2,51,0,502.72999999999996,0,2,Low-Value,1782.71
445,15373.0,18,2,40,0,291.74999999999983,0,2,Low-Value,878.63
446,16949.0,26,2,17,0,431.3300000000001,0,2,Low-Value,698.4800000000001
447,13047.0,27,2,39,0,846.1500000000002,0,2,Low-Value,1565.8600000000006
448,16401.0,18,2,45,0,996.09,0,2,Low-Value,2123.6900000000005
449,18037.0,33,2,9,0,21.270000000000003,0,2,Low-Value,9.2
450,13184.0,35,2,53,0,533.7900000000001,0,2,Low-Value,954.9799999999997
451,16928.0,23,2,56,0,620.11,0,2,Low-Value,1897.4900000000007
452,17629.0,22,2,48,0,367.54000000000013,0,2,Low-Value,868.4800000000001
453,15223.0,33,2,20,0,755.7500000000001,0,2,Low-Value,0.0
454,13004.0,22,2,61,0,855.98,0,2,Low-Value,3207.890000000001
455,17886.0,18,2,47,0,396.2600000000001,0,2,Low-Value,503.35
456,14849.0,21,2,57,0,984.8800000000001,0,2,Low-Value,5517.629999999996
457,13013.0,20,2,40,0,843.9500000000002,0,2,Low-Value,2143.5500000000006
458,17470.0,25,2,31,0,444.71,0,2,Low-Value,501.96
459,15145.0,35,2,41,0,724.03,0,2,Low-Value,312.34
460,14403.0,25,2,17,0,976.0100000000001,0,2,Low-Value,499.79999999999995
461,18272.0,33,2,55,0,980.5400000000003,0,2,Low-Value,1730.1600000000008
462,13731.0,27,2,38,0,610.5899999999999,0,2,Low-Value,0.0
463,15235.0,25,2,46,0,786.57,0,2,Low-Value,0.0
464,16043.0,19,2,14,0,368.64,0,2,Low-Value,97.5
465,17869.0,23,2,12,0,96.64000000000001,0,2,Low-Value,117.22000000000001
466,15114.0,25,2,32,0,458.85999999999984,0,2,Low-Value,2042.6500000000015
467,17809.0,25,2,3,0,789.0,0,2,Low-Value,2761.21
468,15038.0,23,2,46,0,274.9299999999999,0,2,Low-Value,304.12999999999994
469,17069.0,34,2,29,0,489.87,0,2,Low-Value,1636.6299999999999
470,16188.0,34,2,39,0,565.77,0,2,Low-Value,416.09
471,14541.0,22,2,7,0,173.10000000000002,0,2,Low-Value,447.90000000000003
472,14273.0,25,2,12,0,218.70000000000002,0,2,Low-Value,341.2700000000001
473,16186.0,19,2,44,0,739.53,0,2,Low-Value,2959.730000000002
474,15134.0,21,2,14,0,239.44999999999996,0,2,Low-Value,1148.5400000000002
475,14040.0,23,2,43,0,535.3299999999998,0,2,Low-Value,2165.540000000001
476,16393.0,23,2,45,0,333.61999999999995,0,2,Low-Value,1900.29
477,15027.0,27,2,14,0,654.1199999999999,0,2,Low-Value,412.02999999999986
478,13742.0,21,2,27,0,471.15,0,2,Low-Value,1488.5400000000004
479,13220.0,27,2,16,0,559.69,0,2,Low-Value,259.6
480,13692.0,21,2,32,0,871.5800000000005,0,2,Low-Value,0.0
481,18219.0,22,2,24,0,427.94,0,2,Low-Value,915.09
482,15508.0,27,2,54,0,629.11,0,2,Low-Value,371.15999999999997
483,16628.0,26,2,38,0,712.9100000000002,0,2,Low-Value,1475.1399999999999
484,13141.0,22,2,58,0,876.4599999999998,0,2,Low-Value,987.7200000000001
485,14201.0,23,2,13,0,297.02000000000004,0,2,Low-Value,383.17999999999995
486,16103.0,34,2,16,0,534.46,0,2,Low-Value,878.6800000000002
487,14776.0,26,2,25,0,516.24,0,2,Low-Value,1463.7000000000003
488,16676.0,21,2,35,0,633.68,0,2,Low-Value,493.62
489,17670.0,35,2,11,0,205.7,0,2,Low-Value,0.0
490,16834.0,35,2,24,0,413.46000000000004,0,2,Low-Value,0.0
491,16456.0,35,2,23,0,339.93,0,2,Low-Value,581.7600000000001
492,17090.0,35,2,4,0,187.04999999999998,0,2,Low-Value,1170.8599999999997
493,15065.0,35,2,24,0,632.74,0,2,Low-Value,1751.73
494,15903.0,35,2,10,0,480.36000000000007,0,2,Low-Value,4485.119999999999
495,16442.0,35,2,56,0,285.37,0,2,Low-Value,0.0
496,18092.0,35,2,6,0,884.4,0,2,Low-Value,4510.1799999999985
497,14640.0,35,2,24,0,413.44999999999993,0,2,Low-Value,1393.68
498,17277.0,35,2,17,0,348.33000000000004,0,2,Low-Value,0.0
499,16823.0,35,2,38,0,358.37999999999994,0,2,Low-Value,0.0
500,16203.0,35,2,9,0,147.6,0,2,Low-Value,274.59999999999997
501,17854.0,35,2,12,0,111.76,0,2,Low-Value,199.5
502,17692.0,34,2,7,0,169.5,0,2,Low-Value,117.47999999999999
503,18220.0,34,2,2,0,305.28000000000003,0,2,Low-Value,0.0
504,14078.0,21,2,19,0,277.68999999999994,0,2,Low-Value,465.38999999999993
505,17436.0,34,2,4,0,122.39999999999999,0,2,Low-Value,0.0
506,18077.0,34,2,20,0,167.92,0,2,Low-Value,1498.29
507,16965.0,34,2,26,0,201.19,0,2,Low-Value,0.0
508,15891.0,34,2,62,0,524.52,0,2,Low-Value,0.0
509,17187.0,34,2,10,0,203.95,0,2,Low-Value,0.0
510,13285.0,34,2,30,0,506.37999999999994,0,2,Low-Value,1535.85
511,13637.0,34,2,64,0,422.59999999999997,0,2,Low-Value,387.9
512,16755.0,34,2,67,0,592.41,0,2,Low-Value,588.3599999999999
513,16145.0,34,2,23,0,337.35999999999996,0,2,Low-Value,2115.82
514,17991.0,33,2,5,0,93.35,0,2,Low-Value,0.0
515,16418.0,34,2,18,0,145.91000000000003,0,2,Low-Value,529.36
516,16099.0,33,2,19,0,318.3,0,2,Low-Value,413.6000000000001
517,16637.0,33,2,16,0,303.61999999999995,0,2,Low-Value,850.8499999999999
518,14240.0,33,2,10,0,226.85000000000002,0,2,Low-Value,663.4900000000002
519,15143.0,33,2,14,0,259.45,0,2,Low-Value,0.0
520,13229.0,33,2,10,0,160.95,0,2,Low-Value,0.0
521,14973.0,33,2,5,0,654.6,0,2,Low-Value,659.85
522,14271.0,33,2,10,0,112.32000000000002,0,2,Low-Value,0.0
523,17720.0,33,2,16,0,430.37999999999994,0,2,Low-Value,663.5600000000001
524,15952.0,33,2,14,0,232.65000000000003,0,2,Low-Value,573.9199999999998
525,16227.0,33,2,6,0,314.22,0,2,Low-Value,0.0
526,17893.0,33,2,16,0,112.25000000000004,0,2,Low-Value,0.0
527,14022.0,33,2,28,0,440.0,0,2,Low-Value,0.0
528,15210.0,33,2,20,0,331.18,0,2,Low-Value,0.0
529,16370.0,33,2,63,0,275.5399999999999,0,2,Low-Value,1045.0200000000002
530,15708.0,30,2,30,0,443.85,0,2,Low-Value,1295.94
531,14304.0,30,2,17,0,383.45000000000005,0,2,Low-Value,0.0
532,13301.0,30,2,21,0,153.85999999999999,0,2,Low-Value,290.32000000000005
533,16634.0,30,2,1,0,53.1,0,2,Low-Value,0.0
534,15376.0,30,2,59,0,654.1700000000002,0,2,Low-Value,579.1900000000002
535,16554.0,30,2,20,0,313.26000000000005,0,2,Low-Value,522.9900000000001
536,15407.0,30,2,38,0,164.86,0,2,Low-Value,726.58
537,14655.0,30,2,14,0,810.5600000000001,0,2,Low-Value,758.7600000000001
538,16055.0,28,2,8,0,134.8,0,2,Low-Value,0.0
539,18062.0,28,2,15,0,316.12000000000006,0,2,Low-Value,234.6
540,14149.0,28,2,28,0,446.62000000000006,0,2,Low-Value,0.0
541,17501.0,28,2,18,0,288.59999999999997,0,2,Low-Value,0.0
542,17422.0,28,2,17,0,306.82,0,2,Low-Value,1351.3
543,15620.0,28,2,29,0,450.5199999999999,0,2,Low-Value,678.17
544,12891.0,28,2,1,0,204.00000000000003,0,2,Low-Value,85.0
545,15048.0,28,2,38,0,157.75,0,2,Low-Value,127.60000000000001
546,12886.0,27,2,47,0,775.0,0,2,Low-Value,603.4
547,15527.0,27,2,20,0,319.74,0,2,Low-Value,1529.7400000000007
548,18065.0,27,2,23,0,397.68000000000006,0,2,Low-Value,801.4600000000002
549,17974.0,27,2,21,0,172.76999999999995,0,2,Low-Value,135.54999999999998
550,14739.0,27,2,6,0,364.18000000000006,0,2,Low-Value,2059.7
551,13524.0,27,2,9,0,159.20000000000002,0,2,Low-Value,520.9800000000001
552,15128.0,27,2,33,0,483.70000000000005,0,2,Low-Value,987.3
553,16610.0,27,2,6,0,75.66,0,2,Low-Value,0.0
554,17394.0,27,2,4,0,203.86999999999995,0,2,Low-Value,0.0
555,16094.0,27,2,16,0,252.09999999999994,0,2,Low-Value,826.1299999999999
556,14173.0,27,2,11,0,114.04,0,2,Low-Value,336.80000000000007
557,16258.0,27,2,35,0,1032.4599999999998,0,2,Low-Value,4171.050000000003
558,14948.0,27,2,13,0,278.4,0,2,Low-Value,823.5699999999998
559,12836.0,27,2,62,0,814.7099999999998,0,2,Low-Value,951.4599999999999
560,17384.0,27,2,3,0,227.65,0,2,Low-Value,108.75
561,14867.0,26,2,16,0,313.4,0,2,Low-Value,96.14
562,16990.0,26,2,1,0,179.0,0,2,Low-Value,0.0
563,13873.0,26,2,7,0,108.95,0,2,Low-Value,159.20000000000002
564,13762.0,26,2,7,0,306.72,0,2,Low-Value,0.0
565,16109.0,26,2,15,0,296.88,0,2,Low-Value,0.0
566,14340.0,26,2,6,0,134.7,0,2,Low-Value,0.0
567,17429.0,26,2,17,0,186.85999999999999,0,2,Low-Value,338.06
568,13711.0,26,2,13,0,252.06000000000003,0,2,Low-Value,0.0
569,16027.0,26,2,3,0,116.94999999999999,0,2,Low-Value,417.95000000000005
570,14553.0,26,2,16,0,110.38,0,2,Low-Value,546.9499999999999
571,16714.0,26,2,1,0,15.0,0,2,Low-Value,0.0
572,13448.0,26,2,37,0,593.7199999999997,0,2,Low-Value,2116.110000000001
573,14515.0,26,2,16,0,425.40000000000003,0,2,Low-Value,1676.69
574,16457.0,26,2,9,0,208.36,0,2,Low-Value,0.0
575,17527.0,26,2,7,0,292.10999999999996,0,2,Low-Value,647.2600000000001
576,14199.0,26,2,2,0,185.39999999999998,0,2,Low-Value,0.0
577,15841.0,26,2,17,0,281.65999999999997,0,2,Low-Value,610.8
578,13888.0,26,2,20,0,239.52000000000004,0,2,Low-Value,366.11
579,14423.0,26,2,3,0,265.2,0,2,Low-Value,0.0
580,15759.0,26,2,1,0,68.0,0,2,Low-Value,0.0
581,14697.0,26,2,22,0,188.60999999999996,0,2,Low-Value,0.0
582,13867.0,26,2,8,0,138.85000000000002,0,2,Low-Value,876.4400000000002
583,17624.0,26,2,25,0,400.29999999999995,0,2,Low-Value,443.18000000000006
584,14393.0,26,2,5,0,67.94999999999999,0,2,Low-Value,0.0
585,17578.0,26,2,5,0,143.45999999999998,0,2,Low-Value,0.0
586,17423.0,25,2,11,0,449.41999999999996,0,2,Low-Value,248.99000000000007
587,18241.0,25,2,24,0,365.83000000000004,0,2,Low-Value,1707.2600000000007
588,16153.0,25,2,12,0,186.89999999999998,0,2,Low-Value,1422.3200000000002
589,15062.0,25,2,21,0,353.06,0,2,Low-Value,173.82
590,15668.0,25,2,1,0,76.32000000000001,0,2,Low-Value,0.0
591,16748.0,25,2,15,0,300.40000000000003,0,2,Low-Value,605.6999999999998
592,16319.0,25,2,3,0,404.40000000000003,0,2,Low-Value,0.0
593,15757.0,25,2,16,0,261.36,0,2,Low-Value,453.05999999999995
594,17174.0,25,2,4,0,59.9,0,2,Low-Value,0.0
595,14944.0,25,2,17,0,570.04,0,2,Low-Value,4575.920000000003
596,13365.0,25,2,39,0,700.5999999999999,0,2,Low-Value,1524.77
597,18227.0,25,2,5,0,93.75,0,2,Low-Value,0.0
598,14145.0,25,2,4,0,1128.6,0,2,Low-Value,2613.6
599,17516.0,25,2,25,0,127.38,0,2,Low-Value,312.8699999999999
600,18235.0,25,2,29,0,430.4600000000001,0,2,Low-Value,1366.0200000000007
601,17604.0,25,2,36,0,173.12,0,2,Low-Value,0.0
602,13741.0,25,2,8,0,162.96,0,2,Low-Value,505.46999999999986
603,15258.0,25,2,16,0,315.66,0,2,Low-Value,307.5
604,15552.0,25,2,17,0,90.12,0,2,Low-Value,0.0
605,18170.0,25,2,11,0,304.2099999999999,0,2,Low-Value,676.1
606,13723.0,25,2,6,0,199.85000000000002,0,2,Low-Value,0.0
607,15227.0,23,2,13,0,251.75,0,2,Low-Value,342.5799999999999
608,14005.0,23,2,14,0,187.16000000000003,0,2,Low-Value,2687.560000000001
609,17002.0,23,2,13,0,480.4600000000001,0,2,Low-Value,500.21000000000004
610,15561.0,23,2,7,0,265.75,0,2,Low-Value,534.8399999999999
611,14959.0,23,2,23,0,243.72000000000006,0,2,Low-Value,273.04
612,18142.0,23,2,9,0,282.47999999999996,0,2,Low-Value,737.04
613,13642.0,23,2,66,0,354.7999999999999,0,2,Low-Value,0.0
614,15059.0,23,2,41,0,199.11,0,2,Low-Value,768.7000000000003
615,15117.0,23,2,8,0,312.4,0,2,Low-Value,1239.3799999999999
616,13561.0,23,2,14,0,141.86,0,2,Low-Value,0.0
617,15704.0,23,2,47,0,938.8499999999998,0,2,Low-Value,1354.7700000000004
618,13313.0,23,2,14,0,302.44,0,2,Low-Value,945.5799999999997
619,15421.0,23,2,25,0,444.3,0,2,Low-Value,211.00000000000003
620,16232.0,23,2,19,0,366.4699999999999,0,2,Low-Value,624.4099999999999
621,14224.0,23,2,41,0,251.01999999999992,0,2,Low-Value,554.7999999999998
622,15518.0,23,2,43,0,356.9199999999999,0,2,Low-Value,954.8800000000002
623,14341.0,23,2,22,0,367.52,0,2,Low-Value,1364.05
624,17410.0,23,2,15,0,302.4,0,2,Low-Value,912.3199999999999
625,13835.0,23,2,21,0,328.4500000000001,0,2,Low-Value,506.11999999999995
626,17323.0,23,2,38,0,155.68,0,2,Low-Value,623.7
627,15312.0,23,2,13,0,318.16,0,2,Low-Value,316.95
628,13427.0,23,2,9,0,214.50000000000003,0,2,Low-Value,368.09999999999997
629,14353.0,23,2,6,0,90.6,0,2,Low-Value,0.0
630,13003.0,22,2,4,0,59.050000000000004,0,2,Low-Value,90.0
631,16756.0,22,2,13,0,239.4,0,2,Low-Value,0.0
632,14188.0,22,2,11,0,362.90000000000003,0,2,Low-Value,1293.46
633,17612.0,22,2,29,0,360.28999999999996,0,2,Low-Value,1382.699999999999
634,15673.0,22,2,46,0,815.7800000000001,0,2,Low-Value,1095.29
635,16440.0,22,2,35,0,272.46000000000004,0,2,Low-Value,2392.780000000001
636,16326.0,22,2,13,0,109.05000000000001,0,2,Low-Value,2291.74
637,18120.0,22,2,17,0,111.14999999999999,0,2,Low-Value,0.0
638,14699.0,22,2,8,0,109.12999999999998,0,2,Low-Value,0.0
639,16503.0,22,2,16,0,251.6,0,2,Low-Value,338.54
640,12821.0,22,2,6,0,92.72,0,2,Low-Value,0.0
641,17033.0,22,2,6,0,300.3,0,2,Low-Value,422.03999999999996
642,16668.0,22,2,5,0,71.82,0,2,Low-Value,184.14
643,15797.0,22,2,1,0,330.0,0,2,Low-Value,367.2
644,17218.0,22,2,19,0,172.95,0,2,Low-Value,903.45
645,13055.0,21,2,22,0,344.85999999999996,0,2,Low-Value,869.5499999999997
646,16841.0,21,2,18,0,319.12000000000006,0,2,Low-Value,1233.3199999999997
647,13320.0,21,2,36,0,508.61,0,2,Low-Value,1040.0900000000001
648,16357.0,21,2,7,0,137.9,0,2,Low-Value,520.98
649,15865.0,21,2,16,0,313.93,0,2,Low-Value,581.2
650,16306.0,21,2,3,0,37.8,0,2,Low-Value,0.0
651,13242.0,21,2,5,0,104.0,0,2,Low-Value,166.4
652,14288.0,21,2,16,0,426.6,0,2,Low-Value,0.0
653,15063.0,21,2,5,0,370.79999999999995,0,2,Low-Value,0.0
654,13012.0,21,2,1,0,16.5,0,2,Low-Value,954.4500000000002
655,16431.0,21,2,33,0,298.88,0,2,Low-Value,0.0
656,14591.0,21,2,45,0,250.21999999999994,0,2,Low-Value,1196.9200000000003
657,13990.0,21,2,16,0,311.3,0,2,Low-Value,0.0
658,12749.0,21,2,43,0,859.1000000000001,0,2,Low-Value,2468.7200000000003
659,13487.0,21,2,13,0,215.64999999999998,0,2,Low-Value,166.6
660,16143.0,20,2,20,0,361.3200000000001,0,2,Low-Value,375.18999999999994
661,14691.0,20,2,17,0,439.6,0,2,Low-Value,1674.7299999999998
662,16229.0,20,2,12,0,358.20000000000005,0,2,Low-Value,652.3999999999997
663,14920.0,20,2,57,0,977.77,0,2,Low-Value,0.0
664,17489.0,20,2,16,0,208.56000000000003,0,2,Low-Value,168.08
665,13404.0,20,2,9,0,217.80999999999997,0,2,Low-Value,0.0
666,15729.0,20,2,5,0,85.0,0,2,Low-Value,0.0
667,15079.0,20,2,20,0,386.37,0,2,Low-Value,0.0
668,13136.0,20,2,30,0,574.4599999999999,0,2,Low-Value,2033.1499999999996
669,16644.0,20,2,54,0,722.4099999999997,0,2,Low-Value,111.36999999999999
670,15296.0,20,2,35,0,578.4799999999998,0,2,Low-Value,1895.0499999999997
671,15187.0,20,2,9,0,431.6,0,2,Low-Value,3513.100000000001
672,13052.0,20,2,18,0,348.15000000000003,0,2,Low-Value,0.0
673,18133.0,20,2,1,0,931.4999999999999,0,2,Low-Value,0.0
674,17664.0,20,2,23,0,326.19000000000005,0,2,Low-Value,278.45
675,15732.0,20,2,9,0,156.01999999999998,0,2,Low-Value,0.0
676,17888.0,20,2,6,0,56.65,0,2,Low-Value,547.27
677,14649.0,20,2,49,0,584.2199999999999,0,2,Low-Value,319.08
678,14748.0,20,2,19,0,300.71000000000004,0,2,Low-Value,644.6199999999999
679,17889.0,20,2,9,0,102.02,0,2,Low-Value,0.0
680,13235.0,20,2,58,0,1031.0699999999997,0,2,Low-Value,0.0
681,14883.0,19,2,19,0,310.56,0,2,Low-Value,451.03000000000003
682,12976.0,19,2,22,0,738.6,0,2,Low-Value,0.0
683,18245.0,19,2,37,0,501.38,0,2,Low-Value,366.5199999999999
684,16244.0,19,2,28,0,466.12,0,2,Low-Value,0.0
685,14233.0,19,2,5,0,328.15000000000003,0,2,Low-Value,503.61999999999995
686,14681.0,19,2,5,0,393.95,0,2,Low-Value,105.0
687,14421.0,19,2,15,0,455.18,0,2,Low-Value,357.92999999999995
688,18136.0,19,2,14,0,311.85999999999996,0,2,Low-Value,183.48000000000002
689,16116.0,19,2,34,0,612.7800000000001,0,2,Low-Value,0.0
690,14988.0,19,2,40,0,334.54,0,2,Low-Value,0.0
691,13837.0,19,2,10,0,157.54,0,2,Low-Value,0.0
692,15489.0,19,2,23,0,348.26,0,2,Low-Value,786.0199999999999
693,16057.0,19,2,20,0,375.55999999999995,0,2,Low-Value,1203.58
694,13477.0,19,2,15,0,330.62999999999994,0,2,Low-Value,938.55
695,16006.0,19,2,8,0,101.39999999999999,0,2,Low-Value,0.0
696,16184.0,19,2,9,0,148.22,0,2,Low-Value,1010.5699999999998
697,17388.0,19,2,1,0,381.6,0,2,Low-Value,496.36000000000007
698,17932.0,19,2,42,0,589.0099999999998,0,2,Low-Value,742.5600000000002
699,18221.0,19,2,15,0,234.47,0,2,Low-Value,807.1399999999999
700,14853.0,19,2,3,0,214.5,0,2,Low-Value,261.3
701,17667.0,19,2,24,0,428.62000000000006,0,2,Low-Value,698.8399999999999
702,17658.0,19,2,9,0,317.59999999999997,0,2,Low-Value,277.82
703,17764.0,19,2,19,0,261.96999999999997,0,2,Low-Value,556.8499999999999
704,14651.0,19,2,60,0,416.31999999999994,0,2,Low-Value,238.28
705,15544.0,19,2,40,0,560.3499999999999,0,2,Low-Value,1787.2400000000005
706,14000.0,19,2,15,0,635.6600000000001,0,2,Low-Value,0.0
707,13601.0,19,2,42,0,373.2,0,2,Low-Value,320.11999999999995
708,17671.0,19,2,11,0,392.54999999999995,0,2,Low-Value,785.98
709,17970.0,19,2,31,0,582.5899999999999,0,2,Low-Value,0.0
710,15845.0,18,2,11,0,304.58,0,2,Low-Value,2174.61
711,12857.0,18,2,12,0,304.8,0,2,Low-Value,0.0
712,16660.0,18,2,1,0,101.76,0,2,Low-Value,883.29
713,15826.0,18,2,28,0,720.0000000000001,0,2,Low-Value,934.31
714,15382.0,18,2,34,0,568.5999999999999,0,2,Low-Value,4367.690000000002
715,15907.0,18,2,58,0,251.17999999999992,0,2,Low-Value,278.33999999999986
716,14342.0,18,2,7,0,309.6,0,2,Low-Value,358.96
717,14873.0,18,2,28,0,519.68,0,2,Low-Value,0.0
718,17655.0,18,2,13,0,306.0,0,2,Low-Value,1036.2399999999998
719,16462.0,91,0,1,0,34.0,0,0,Low-Value,102.0
720,16078.0,91,0,1,0,79.2,0,0,Low-Value,0.0
721,15676.0,91,0,61,0,897.7999999999996,0,0,Low-Value,2537.959999999999
722,15709.0,91,0,6,0,133.25,0,0,Low-Value,0.0
723,12933.0,91,0,8,0,110.74999999999999,0,0,Low-Value,496.77999999999986
724,14506.0,91,0,38,0,297.15999999999997,0,0,Low-Value,1445.3100000000015
725,15319.0,91,0,16,0,204.5,0,0,Low-Value,0.0
726,16212.0,91,0,30,0,498.15,0,0,Low-Value,192.19
727,15257.0,91,0,7,0,317.15,0,0,Low-Value,0.0
728,17027.0,91,0,2,0,13.2,0,0,Low-Value,446.41
729,14656.0,91,0,29,0,133.11,0,0,Low-Value,157.94000000000003
730,13884.0,85,0,10,0,196.25000000000003,0,0,Low-Value,344.25
731,15456.0,91,0,34,0,204.0,0,0,Low-Value,0.0
732,13110.0,65,0,59,0,460.93999999999994,0,0,Low-Value,756.1799999999998
