user_id,cutoff_time,label,days_to_churn,churn_date
57636576,2019-01-01,1.0,31.0,2019-02-01
57636576,2019-05-01,1.0,44.00000000000001,2019-06-14
57643592,2018-12-01,1.0,59.0,2019-01-29
57700322,2018-12-01,1.0,47.00000000000001,2019-01-17
57709221,2019-01-01,1.0,53.0,2019-02-23
57723622,2019-07-01,1.0,55.0,2019-08-25
57744501,2018-11-01,1.0,48.00000000000001,2018-12-19
57744501,2019-03-01,1.0,40.0,2019-04-10
57801678,2019-04-01,1.0,37.0,2019-05-08
57807999,2018-06-01,1.0,58.0,2018-07-29
57824936,2019-06-01,1.0,39.0,2019-07-10
57923933,2018-02-01,1.0,33.0,2018-03-06
57923933,2019-03-01,1.0,58.0,2019-04-28
57938681,2018-05-01,1.0,37.0,2018-06-07
57938681,2018-08-01,1.0,50.0,2018-09-20
57938681,2018-11-01,1.0,55.0,2018-12-26
57938681,2019-03-01,1.0,32.0,2019-04-02
57979782,2018-03-01,1.0,53.0,2018-04-23
57979782,2019-04-01,1.0,57.0,2019-05-28
57979782,2019-07-01,1.0,31.0,2019-08-01
57990318,2018-03-01,1.0,32.0,2018-04-02
58030059,2019-06-01,1.0,55.0,2019-07-26
58030860,2018-12-01,1.0,36.0,2019-01-06
58055383,2018-05-01,1.0,38.0,2018-06-08
58055383,2018-07-01,1.0,39.0,2018-08-09
58055383,2019-04-01,1.0,38.0,2019-05-09
58055842,2018-03-01,1.0,38.0,2018-04-08
58083692,2018-02-01,1.0,53.0,2018-03-26
58083692,2020-01-01,1.0,35.0,2020-02-05
58083709,2019-09-01,1.0,54.0,2019-10-25
58121402,2019-10-01,1.0,31.0,2019-11-01
58121402,2019-12-01,1.0,45.00000000000001,2020-01-15
58129869,2018-04-01,1.0,40.0,2018-05-11
58165127,2019-08-01,1.0,51.0,2019-09-21
58195295,2019-08-01,1.0,51.0,2019-09-21
58210974,2019-08-01,1.0,43.0,2019-09-13
58210974,2020-01-01,1.0,43.0,2020-02-13
58211837,2019-04-01,1.0,36.0,2019-05-07
58211837,2019-07-01,1.0,57.0,2019-08-27
58220468,2019-06-01,1.0,48.00000000000001,2019-07-19
58235068,2018-04-01,1.0,44.00000000000001,2018-05-15
58285470,2018-08-01,1.0,38.0,2018-09-08
58285470,2018-11-01,1.0,31.0,2018-12-02
58332364,2019-03-01,1.0,40.0,2019-04-10
58335258,2018-12-01,1.0,40.0,2019-01-10
58335258,2019-04-01,1.0,46.00000000000001,2019-05-17
58339162,2019-01-01,1.0,35.0,2019-02-05
58339162,2019-03-01,1.0,38.0,2019-04-08
58345878,2018-03-01,1.0,46.00000000000001,2018-04-16
58345878,2018-10-01,1.0,33.0,2018-11-03
58345878,2019-02-01,1.0,45.00000000000001,2019-03-18
58345878,2019-08-01,1.0,45.00000000000001,2019-09-15
58348024,2019-01-01,1.0,31.0,2019-02-01
58351197,2018-03-01,1.0,48.00000000000001,2018-04-18
58351197,2018-09-01,1.0,35.0,2018-10-06
58351197,2018-11-01,1.0,52.0,2018-12-23
58351197,2019-09-01,1.0,34.0,2019-10-05
58383015,2018-12-01,1.0,31.0,2019-01-01
58393005,2018-04-01,1.0,54.0,2018-05-25
58393005,2019-06-01,1.0,41.0,2019-07-12
58393005,2019-09-01,1.0,56.0,2019-10-27
58396936,2018-11-01,1.0,30.0,2018-12-01
58511883,2019-06-01,1.0,34.0,2019-07-05
58538188,2018-04-01,1.0,57.0,2018-05-28
58568033,2018-06-01,1.0,46.00000000000001,2018-07-17
58568033,2018-11-01,1.0,54.0,2018-12-25
58568033,2019-09-01,1.0,37.0,2019-10-08
58573761,2019-10-01,1.0,42.0,2019-11-12
58596195,2018-12-01,1.0,54.0,2019-01-24
58603045,2018-11-01,1.0,44.00000000000001,2018-12-15
58603045,2019-04-01,1.0,53.0,2019-05-24
58611206,2019-01-01,1.0,33.0,2019-02-03
58614663,2018-08-01,1.0,31.0,2018-09-01
58623032,2018-03-01,1.0,59.0,2018-04-29
58635034,2019-07-01,1.0,31.0,2019-08-01
58636788,2019-03-01,1.0,39.0,2019-04-09
58636788,2019-08-01,1.0,44.00000000000001,2019-09-14
58683746,2019-07-01,1.0,39.0,2019-08-09
58695937,2019-10-01,1.0,52.0,2019-11-22
58703528,2018-06-01,1.0,34.0,2018-07-05
58703528,2019-04-01,1.0,53.0,2019-05-24
58713900,2019-10-01,1.0,42.0,2019-11-12
58717984,2018-03-01,1.0,41.0,2018-04-11
58728516,2018-02-01,1.0,58.0,2018-03-31
58728516,2018-09-01,1.0,50.0,2018-10-21
58728516,2019-06-01,1.0,53.0,2019-07-24
58733964,2019-02-01,1.0,31.0,2019-03-04
58733964,2019-08-01,1.0,49.0,2019-09-19
58742260,2018-05-01,1.0,31.0,2018-06-01
58750566,2019-01-01,1.0,32.0,2019-02-02
58750566,2019-07-01,1.0,47.00000000000001,2019-08-17
58753574,2018-09-01,1.0,42.0,2018-10-13
58753574,2019-03-01,1.0,46.00000000000001,2019-04-16
58764617,2018-07-01,1.0,31.0,2018-08-01
58769083,2018-05-01,1.0,47.00000000000001,2018-06-17
58789575,2018-04-01,1.0,37.0,2018-05-08
58789575,2019-01-01,1.0,58.0,2019-02-28
58789575,2019-09-01,1.0,40.0,2019-10-11
58828681,2018-10-01,1.0,55.0,2018-11-25
58839434,2019-08-01,1.0,40.0,2019-09-10
58839434,2019-10-01,1.0,58.0,2019-11-28
58910129,2018-08-01,1.0,31.0,2018-09-01
58910129,2019-04-01,1.0,49.0,2019-05-20
58940267,2018-05-01,1.0,44.00000000000001,2018-06-14
58945499,2019-05-01,1.0,52.0,2019-06-22
58945499,2019-09-01,1.0,31.0,2019-10-02
58948950,2018-02-01,1.0,41.0,2018-03-14
58948950,2018-11-01,1.0,48.00000000000001,2018-12-19
58948950,2019-10-01,1.0,47.00000000000001,2019-11-17
58952339,2018-11-01,1.0,41.0,2018-12-12
58952339,2019-03-01,1.0,57.0,2019-04-27
58952339,2019-06-01,1.0,58.0,2019-07-29
58991558,2018-06-01,1.0,44.00000000000001,2018-07-15
59020100,2019-04-01,1.0,45.00000000000001,2019-05-16
59020100,2019-12-01,1.0,49.0,2020-01-19
59062105,2019-08-01,1.0,32.0,2019-09-02
59124404,2019-06-01,1.0,37.0,2019-07-08
59126822,2019-05-01,1.0,53.0,2019-06-23
59152272,2019-12-01,1.0,37.0,2020-01-07
59181704,2018-04-01,1.0,33.0,2018-05-04
59194326,2018-08-01,1.0,45.00000000000001,2018-09-15
59203873,2019-04-01,1.0,38.0,2019-05-09
59250665,2019-01-01,1.0,32.0,2019-02-02
59250665,2019-04-01,1.0,58.0,2019-05-29
59259392,2018-03-01,1.0,32.0,2018-04-02
59259392,2019-01-01,1.0,34.0,2019-02-04
59259392,2019-06-01,1.0,38.0,2019-07-09
59265857,2018-12-01,1.0,31.0,2019-01-01
59306184,2019-03-01,1.0,31.0,2019-04-01
59308271,2019-01-01,1.0,31.0,2019-02-01
59315071,2018-03-01,1.0,36.0,2018-04-06
59315071,2019-05-01,1.0,31.0,2019-06-01
59339538,2018-04-01,1.0,32.0,2018-05-03
59357198,2019-06-01,1.0,52.0,2019-07-23
59362609,2019-08-01,1.0,50.0,2019-09-20
59370748,2018-04-01,1.0,42.0,2018-05-13
59370748,2018-07-01,1.0,38.0,2018-08-08
59370748,2019-04-01,1.0,51.0,2019-05-22
59370748,2019-09-01,1.0,52.0,2019-10-23
59383653,2018-03-01,1.0,58.0,2018-04-28
59459979,2018-03-01,1.0,40.0,2018-04-10
59470128,2018-03-01,1.0,53.0,2018-04-23
59470128,2018-11-01,1.0,46.00000000000001,2018-12-17
59472766,2018-08-01,1.0,48.00000000000001,2018-09-18
59517494,2018-02-01,1.0,54.0,2018-03-27
59519026,2018-07-01,1.0,58.0,2018-08-28
59522872,2019-09-01,1.0,49.0,2019-10-20
59562717,2018-05-01,1.0,34.0,2018-06-04
59585811,2018-03-01,1.0,40.0,2018-04-10
59593867,2019-08-01,1.0,44.00000000000001,2019-09-14
59597156,2019-08-01,1.0,46.00000000000001,2019-09-16
59635827,2018-03-01,1.0,48.00000000000001,2018-04-18
59665511,2019-01-01,1.0,37.0,2019-02-07
59668270,2019-07-01,1.0,48.00000000000001,2019-08-18
59668923,2018-07-01,1.0,60.0,2018-08-30
59668923,2019-03-01,1.0,31.0,2019-04-01
59695654,2018-05-01,1.0,35.0,2018-06-05
59715723,2019-06-01,1.0,43.0,2019-07-14
59719319,2018-02-01,1.0,55.0,2018-03-28
59728778,2019-02-01,1.0,47.00000000000001,2019-03-20
59734830,2018-09-01,1.0,56.0,2018-10-27
59734830,2019-03-01,1.0,33.0,2019-04-03
59767624,2018-07-01,1.0,53.0,2018-08-23
59800046,2019-03-01,1.0,50.0,2019-04-20
59807528,2019-01-01,1.0,39.0,2019-02-09
59822763,2019-08-01,1.0,50.0,2019-09-20
59869721,2019-03-01,1.0,31.0,2019-04-01
59869721,2019-09-01,1.0,51.0,2019-10-22
59880728,2019-03-01,1.0,50.0,2019-04-20
59890043,2018-11-01,1.0,49.0,2018-12-20
59890805,2018-09-01,1.0,54.0,2018-10-25
59939093,2018-03-01,1.0,50.0,2018-04-20
59947145,2018-02-01,1.0,42.0,2018-03-15
59947145,2019-02-01,1.0,32.0,2019-03-05
59964197,2019-01-01,1.0,51.0,2019-02-21
59964197,2019-05-01,1.0,54.0,2019-06-24
60008999,2019-11-01,1.0,54.0,2019-12-25
60012373,2019-02-01,1.0,53.0,2019-03-26
60047423,2018-07-01,1.0,52.0,2018-08-22
60047620,2018-03-01,1.0,41.0,2018-04-11
60047620,2019-01-01,1.0,32.0,2019-02-02
60047620,2019-05-01,1.0,53.0,2019-06-23
60056333,2018-09-01,1.0,32.0,2018-10-03
60056333,2018-12-01,1.0,35.0,2019-01-05
60056333,2019-07-01,1.0,31.0,2019-08-01
60076796,2018-03-01,1.0,32.0,2018-04-02
60095105,2019-03-01,1.0,51.0,2019-04-21
60141325,2018-04-01,1.0,39.0,2018-05-10
60141325,2018-06-01,1.0,46.00000000000001,2018-07-17
60141325,2018-09-01,1.0,33.0,2018-10-04
60160906,2019-04-01,1.0,35.0,2019-05-06
60170379,2019-01-01,1.0,44.00000000000001,2019-02-14
60177334,2019-11-01,1.0,31.0,2019-12-02
60186922,2019-06-01,1.0,44.00000000000001,2019-07-15
60188763,2018-05-01,1.0,34.0,2018-06-04
60218498,2018-04-01,1.0,37.0,2018-05-08
60218498,2018-11-01,1.0,55.0,2018-12-26
60218498,2019-03-01,1.0,47.00000000000001,2019-04-17
60223360,2018-12-01,1.0,48.00000000000001,2019-01-18
60289197,2019-01-01,1.0,54.0,2019-02-24
60296546,2019-02-01,1.0,31.0,2019-03-04
60296546,2019-07-01,1.0,44.00000000000001,2019-08-14
60332369,2018-11-01,1.0,43.0,2018-12-14
60332369,2019-09-01,1.0,46.00000000000001,2019-10-17
60359184,2018-09-01,1.0,56.0,2018-10-27
60359184,2019-12-01,1.0,31.0,2020-01-01
60388521,2019-07-01,1.0,31.0,2019-08-01
60403119,2019-07-01,1.0,42.0,2019-08-12
60461580,2019-04-01,1.0,36.0,2019-05-07
60475115,2019-02-01,1.0,50.0,2019-03-23
60475690,2019-09-01,1.0,57.0,2019-10-28
60483351,2019-10-01,1.0,60.0,2019-11-30
60513811,2019-07-01,1.0,31.0,2019-08-01
60513811,2019-12-01,1.0,43.0,2020-01-13
60515258,2018-07-01,1.0,44.00000000000001,2018-08-14
60515258,2018-09-01,1.0,45.00000000000001,2018-10-16
60525695,2019-02-01,1.0,32.0,2019-03-05
60533877,2018-06-01,1.0,39.0,2018-07-10
60533877,2019-01-01,1.0,32.0,2019-02-02
60547165,2018-02-01,1.0,36.0,2018-03-09
60547165,2018-08-01,1.0,55.0,2018-09-25
60547165,2019-06-01,1.0,37.0,2019-07-08
60567040,2019-08-01,1.0,42.0,2019-09-12
60603112,2019-02-01,1.0,37.0,2019-03-10
60606442,2019-11-01,1.0,31.0,2019-12-02
60626377,2018-08-01,1.0,49.0,2018-09-19
60630330,2018-08-01,1.0,56.0,2018-09-26
60763800,2018-05-01,1.0,31.0,2018-06-01
60763800,2018-09-01,1.0,54.0,2018-10-25
60767226,2019-04-01,1.0,50.0,2019-05-21
60799143,2018-07-01,1.0,40.0,2018-08-10
60806516,2018-09-01,1.0,33.0,2018-10-04
60864938,2018-06-01,1.0,57.0,2018-07-28
60888614,2019-09-01,1.0,60.0,2019-10-31
60890449,2019-06-01,1.0,30.0,2019-07-01
60923826,2018-09-01,1.0,46.00000000000001,2018-10-17
60923826,2018-12-01,1.0,32.0,2019-01-02
60960215,2019-07-01,1.0,44.00000000000001,2019-08-14
60974353,2018-09-01,1.0,60.0,2018-10-31
60978448,2018-03-01,1.0,54.0,2018-04-24
60978448,2018-11-01,1.0,32.0,2018-12-03
60978448,2019-06-01,1.0,49.0,2019-07-20
61016961,2018-05-01,1.0,49.0,2018-06-19
61087490,2019-05-01,1.0,49.0,2019-06-19
61140265,2018-12-01,1.0,49.0,2019-01-19
61141315,2018-10-01,1.0,58.0,2018-11-28
61160832,2018-06-01,1.0,53.0,2018-07-24
61180131,2018-06-01,1.0,46.00000000000001,2018-07-17
61186101,2018-12-01,1.0,35.0,2019-01-05
61186101,2019-03-01,1.0,49.0,2019-04-19
61186101,2019-07-01,1.0,48.00000000000001,2019-08-18
61212355,2018-06-01,1.0,46.00000000000001,2018-07-17
61212355,2019-03-01,1.0,31.0,2019-04-01
61225141,2019-01-01,1.0,54.0,2019-02-24
61243967,2018-07-01,1.0,39.0,2018-08-09
61246926,2019-02-01,1.0,33.0,2019-03-06
61292850,2018-03-01,1.0,32.0,2018-04-02
61292850,2019-01-01,1.0,56.0,2019-02-26
61310150,2019-05-01,1.0,31.0,2019-06-01
61310150,2019-09-01,1.0,55.0,2019-10-26
61312447,2018-07-01,1.0,42.0,2018-08-12
61331545,2018-05-01,1.0,53.0,2018-06-23
61335082,2018-06-01,1.0,37.0,2018-07-08
61339182,2019-03-01,1.0,49.0,2019-04-19
61374070,2018-11-01,1.0,51.0,2018-12-22
61410821,2019-03-01,1.0,43.0,2019-04-13
61425564,2018-07-01,1.0,45.00000000000001,2018-08-15
61428894,2019-04-01,1.0,36.0,2019-05-07
61435362,2019-10-01,1.0,50.0,2019-11-20
61443950,2018-12-01,1.0,31.0,2019-01-01
61460270,2019-02-01,1.0,57.0,2019-03-30
61463001,2018-12-01,1.0,33.0,2019-01-03
61463001,2019-05-01,1.0,39.0,2019-06-09
61484603,2018-11-01,1.0,46.00000000000001,2018-12-17
61486756,2019-01-01,1.0,58.0,2019-02-28
61519248,2018-05-01,1.0,32.0,2018-06-02
61524910,2018-08-01,1.0,53.0,2018-09-23
61536902,2019-03-01,1.0,45.00000000000001,2019-04-15
61560205,2018-02-01,1.0,46.00000000000001,2018-03-19
61597675,2018-04-01,1.0,58.0,2018-05-29
61597675,2018-09-01,1.0,48.00000000000001,2018-10-19
61597675,2019-02-01,1.0,41.0,2019-03-14
61597675,2019-10-01,1.0,46.00000000000001,2019-11-16
61602430,2018-07-01,1.0,38.0,2018-08-08
61617263,2018-07-01,1.0,40.0,2018-08-10
61632197,2019-02-01,1.0,47.00000000000001,2019-03-20
61765204,2018-11-01,1.0,44.00000000000001,2018-12-15
61765204,2019-04-01,1.0,53.0,2019-05-24
61765204,2019-08-01,1.0,49.0,2019-09-19
61785115,2018-05-01,1.0,38.0,2018-06-08
61785115,2018-10-01,1.0,31.0,2018-11-01
61785115,2019-08-01,1.0,49.0,2019-09-19
61793568,2018-10-01,1.0,53.0,2018-11-23
61816233,2019-01-01,1.0,32.0,2019-02-02
61816233,2019-04-01,1.0,35.0,2019-05-06
61816233,2019-06-01,1.0,42.0,2019-07-13
61816233,2020-01-01,1.0,34.0,2020-02-04
61821310,2018-03-01,1.0,34.0,2018-04-04
61839721,2019-01-01,1.0,41.0,2019-02-11
61839721,2019-07-01,1.0,51.0,2019-08-21
61855433,2019-04-01,1.0,45.00000000000001,2019-05-16
61863236,2018-07-01,1.0,54.0,2018-08-24
61863236,2019-01-01,1.0,54.0,2019-02-24
61893982,2018-11-01,1.0,31.0,2018-12-02
61896441,2018-04-01,1.0,48.00000000000001,2018-05-19
61896441,2018-08-01,1.0,60.0,2018-09-30
61896441,2019-01-01,1.0,54.0,2019-02-24
61910088,2019-04-01,1.0,48.00000000000001,2019-05-19
61910088,2019-11-01,1.0,41.0,2019-12-12
61912072,2018-03-01,1.0,42.0,2018-04-12
61912072,2019-02-01,1.0,42.0,2019-03-15
61912072,2019-08-01,1.0,55.0,2019-09-25
61913288,2019-10-01,1.0,42.0,2019-11-12
61963166,2018-05-01,1.0,31.0,2018-06-01
61963166,2018-09-01,1.0,33.0,2018-10-04
61985158,2018-11-01,1.0,31.0,2018-12-02
62003057,2018-09-01,1.0,49.0,2018-10-20
62003057,2019-01-01,1.0,32.0,2019-02-02
62008741,2018-12-01,1.0,33.0,2019-01-03
62029702,2018-10-01,1.0,34.0,2018-11-04
62029702,2019-01-01,1.0,43.0,2019-02-13
62029702,2019-08-01,1.0,56.0,2019-09-26
62044672,2018-12-01,1.0,54.0,2019-01-24
62044725,2019-06-01,1.0,57.0,2019-07-28
62048659,2019-02-01,1.0,58.0,2019-03-31
62074386,2018-02-01,1.0,45.00000000000001,2018-03-18
62081759,2019-08-01,1.0,31.0,2019-09-01
62097771,2018-11-01,1.0,40.0,2018-12-11
62098206,2018-10-01,1.0,33.0,2018-11-03
62107687,2018-09-01,1.0,56.0,2018-10-27
62107687,2018-12-01,1.0,47.00000000000001,2019-01-17
62119822,2018-08-01,1.0,53.0,2018-09-23
62145520,2018-03-01,1.0,32.0,2018-04-02
62178548,2018-04-01,1.0,31.0,2018-05-02
62178548,2019-05-01,1.0,45.00000000000001,2019-06-15
62180416,2019-07-01,1.0,32.0,2019-08-02
62186098,2018-03-01,1.0,57.0,2018-04-27
62186098,2018-04-01,1.0,26.0,2018-05-29
62186098,2019-06-01,1.0,46.00000000000001,2019-07-17
62187053,2018-11-01,1.0,59.0,2018-12-30
62187053,2019-02-01,1.0,45.00000000000001,2019-03-18
62228727,2019-03-01,1.0,33.0,2019-04-03
62228727,2019-07-01,1.0,42.0,2019-08-12
62236022,2018-11-01,1.0,51.0,2018-12-22
62237804,2018-07-01,1.0,31.0,2018-08-01
62247130,2019-03-01,1.0,42.0,2019-04-12
62247130,2019-07-01,1.0,33.0,2019-08-03
62273926,2018-10-01,1.0,52.0,2018-11-22
62286671,2018-07-01,1.0,57.0,2018-08-27
62311787,2018-08-01,1.0,54.0,2018-09-24
62311787,2019-03-01,1.0,43.0,2019-04-13
62370433,2018-04-01,1.0,56.0,2018-05-27
62370433,2019-12-01,1.0,48.00000000000001,2020-01-18
62380601,2019-05-01,1.0,32.0,2019-06-02
62387779,2019-05-01,1.0,49.0,2019-06-19
62416871,2019-04-01,1.0,41.0,2019-05-12
62416871,2019-10-01,1.0,48.00000000000001,2019-11-18
62444835,2018-03-01,1.0,49.0,2018-04-19
62445276,2018-04-01,1.0,33.0,2018-05-04
62500818,2018-05-01,1.0,39.0,2018-06-09
62502182,2018-03-01,1.0,31.0,2018-04-01
62502182,2018-11-01,1.0,31.0,2018-12-02
62509474,2019-03-01,1.0,41.0,2019-04-11
62534187,2018-05-01,1.0,32.0,2018-06-02
62537643,2019-09-01,1.0,31.0,2019-10-02
62539945,2018-04-01,1.0,49.0,2018-05-20
62567815,2018-02-01,1.0,33.0,2018-03-06
62581624,2018-10-01,1.0,39.0,2018-11-09
62596653,2018-09-01,1.0,40.0,2018-10-11
62602837,2018-09-01,1.0,49.0,2018-10-20
62614773,2018-09-01,1.0,36.0,2018-10-07
62622288,2018-05-01,1.0,41.0,2018-06-11
62631313,2019-02-01,1.0,47.00000000000001,2019-03-20
62651386,2018-04-01,1.0,32.0,2018-05-03
62651386,2019-10-01,1.0,46.00000000000001,2019-11-16
62652397,2019-08-01,1.0,51.0,2019-09-21
62654891,2019-06-01,1.0,35.0,2019-07-06
62682833,2018-10-01,1.0,55.0,2018-11-25
62682833,2019-05-01,1.0,34.0,2019-06-04
62686378,2019-12-01,1.0,40.0,2020-01-10
62704080,2018-03-01,1.0,44.00000000000001,2018-04-14
62704080,2018-08-01,1.0,49.0,2018-09-19
62704080,2018-11-01,1.0,51.0,2018-12-22
62706672,2018-06-01,1.0,46.00000000000001,2018-07-17
62713040,2018-11-01,1.0,60.0,2018-12-31
62714851,2019-03-01,1.0,31.0,2019-04-01
62715409,2018-07-01,1.0,33.0,2018-08-03
62715409,2019-03-01,1.0,45.00000000000001,2019-04-15
62715409,2019-07-01,1.0,59.0,2019-08-29
62715409,2019-11-01,1.0,37.0,2019-12-08
62723777,2018-03-01,1.0,47.00000000000001,2018-04-17
62723777,2019-05-01,1.0,55.0,2019-06-25
62735365,2019-01-01,1.0,44.00000000000001,2019-02-14
62742209,2018-05-01,1.0,45.00000000000001,2018-06-15
62744891,2018-03-01,1.0,33.0,2018-04-03
62751827,2018-12-01,1.0,42.0,2019-01-12
62765925,2019-02-01,1.0,55.0,2019-03-28
62769300,2018-09-01,1.0,36.0,2018-10-07
62769300,2019-01-01,1.0,32.0,2019-02-02
62773325,2018-12-01,1.0,51.0,2019-01-21
62810624,2018-08-01,1.0,46.00000000000001,2018-09-16
62814828,2018-11-01,1.0,55.0,2018-12-26
62814828,2019-06-01,1.0,32.0,2019-07-03
62822144,2018-12-01,1.0,34.0,2019-01-04
62832701,2018-11-01,1.0,36.0,2018-12-07
62832701,2019-01-01,1.0,45.00000000000001,2019-02-15
62895588,2019-02-01,1.0,32.0,2019-03-05
62895588,2019-07-01,1.0,31.0,2019-08-01
62910856,2018-03-01,1.0,48.00000000000001,2018-04-18
62948284,2018-08-01,1.0,56.0,2018-09-26
62950793,2018-08-01,1.0,50.0,2018-09-20
62950793,2019-02-01,1.0,29.0,2019-03-02
62950793,2019-08-01,1.0,56.0,2019-09-26
62951117,2018-06-01,1.0,55.0,2018-07-26
62951117,2019-04-01,1.0,36.0,2019-05-07
62951382,2018-01-01,1.0,40.0,2018-02-10
62951382,2019-02-01,1.0,47.00000000000001,2019-03-20
62958923,2019-08-01,1.0,37.0,2019-09-07
62962627,2019-05-01,1.0,46.00000000000001,2019-06-16
62996835,2018-10-01,1.0,55.0,2018-11-25
62996835,2019-04-01,1.0,58.0,2019-05-29
62996835,2019-09-01,1.0,36.0,2019-10-07
63005729,2018-04-01,1.0,43.0,2018-05-14
63033449,2018-02-01,1.0,49.0,2018-03-22
63033449,2019-06-01,1.0,36.0,2019-07-07
63065579,2019-01-01,1.0,55.0,2019-02-25
63072834,2018-10-01,1.0,32.0,2018-11-02
63100768,2018-03-01,1.0,35.0,2018-04-05
63100768,2018-08-01,1.0,31.0,2018-09-01
63117428,2018-06-01,1.0,39.0,2018-07-10
63117428,2019-02-01,1.0,56.0,2019-03-29
63117428,2019-07-01,1.0,43.0,2019-08-13
63117428,2019-10-01,1.0,38.0,2019-11-08
63135914,2018-11-01,1.0,57.0,2018-12-28
63135914,2019-09-01,1.0,59.0,2019-10-30
63136017,2019-06-01,1.0,35.0,2019-07-06
63151600,2018-11-01,1.0,55.0,2018-12-26
63151600,2019-10-01,1.0,55.0,2019-11-25
63164470,2018-05-01,1.0,50.0,2018-06-20
63164470,2019-02-01,1.0,56.0,2019-03-29
63169285,2018-08-01,1.0,56.0,2018-09-26
63174789,2018-03-01,1.0,40.0,2018-04-10
63176137,2018-06-01,1.0,42.0,2018-07-13
63181951,2018-03-01,1.0,34.0,2018-04-04
63181951,2019-01-01,1.0,46.00000000000001,2019-02-16
63208527,2018-09-01,1.0,42.0,2018-10-13
63223431,2019-08-01,1.0,35.0,2019-09-05
63267716,2019-02-01,1.0,52.0,2019-03-25
63293972,2019-01-01,1.0,33.0,2019-02-03
63324030,2018-12-01,1.0,31.0,2019-01-01
63345026,2018-12-01,1.0,39.0,2019-01-09
63352027,2018-03-01,1.0,40.0,2018-04-10
63357756,2018-12-01,1.0,52.0,2019-01-22
63358565,2018-04-01,1.0,46.00000000000001,2018-05-17
63358565,2019-10-01,1.0,34.0,2019-11-04
63371626,2018-09-01,1.0,52.0,2018-10-23
63371626,2019-03-01,1.0,35.0,2019-04-05
63376220,2019-09-01,1.0,31.0,2019-10-02
63382396,2018-05-01,1.0,46.00000000000001,2018-06-16
63413704,2018-11-01,1.0,43.0,2018-12-14
63417883,2018-05-01,1.0,35.0,2018-06-05
63422468,2018-06-01,1.0,40.0,2018-07-11
63429151,2018-04-01,1.0,38.0,2018-05-09
63429151,2019-04-01,1.0,52.0,2019-05-23
63445956,2019-02-01,1.0,55.0,2019-03-28
63446956,2019-01-01,1.0,37.0,2019-02-07
63584751,2018-02-01,1.0,40.0,2018-03-13
63602976,2019-05-01,1.0,37.0,2019-06-07
63604007,2018-07-01,1.0,56.0,2018-08-26
63648032,2018-07-01,1.0,41.0,2018-08-11
63667409,2018-10-01,1.0,47.00000000000001,2018-11-17
63684859,2018-03-01,1.0,52.0,2018-04-22
63733740,2018-07-01,1.0,57.0,2018-08-27
63736545,2019-02-01,1.0,31.0,2019-03-04
63758697,2018-10-01,1.0,34.0,2018-11-04
63770750,2018-12-01,1.0,31.0,2019-01-01
63777475,2018-05-01,1.0,34.0,2018-06-04
63801297,2018-11-01,1.0,51.0,2018-12-22
63816771,2019-07-01,1.0,31.0,2019-08-01
63816771,2019-09-01,1.0,40.0,2019-10-11
63880003,2018-08-01,1.0,43.0,2018-09-13
63880003,2019-03-01,1.0,31.0,2019-04-01
63880003,2019-12-01,1.0,31.0,2020-01-01
63890496,2019-03-01,1.0,31.0,2019-04-01
63932073,2019-10-01,1.0,36.0,2019-11-06
63937599,2018-04-01,1.0,35.0,2018-05-06
63937599,2019-06-01,1.0,52.0,2019-07-23
63937599,2019-10-01,1.0,42.0,2019-11-12
63950904,2018-12-01,1.0,48.00000000000001,2019-01-18
63953101,2018-03-01,1.0,57.0,2018-04-27
63953101,2018-08-01,1.0,39.0,2018-09-09
63953101,2019-01-01,1.0,49.0,2019-02-19
63953101,2019-05-01,1.0,36.0,2019-06-06
63970256,2018-06-01,1.0,36.0,2018-07-07
63970256,2018-09-01,1.0,48.00000000000001,2018-10-19
63970256,2019-02-01,1.0,31.0,2019-03-04
63970256,2019-04-01,1.0,58.0,2019-05-29
63970256,2019-09-01,1.0,53.0,2019-10-24
63985840,2018-06-01,1.0,39.0,2018-07-10
63985840,2019-03-01,1.0,49.0,2019-04-19
64010295,2019-08-01,1.0,55.0,2019-09-25
64044417,2018-09-01,1.0,47.00000000000001,2018-10-18
64066285,2018-11-01,1.0,43.0,2018-12-14
64066285,2019-02-01,1.0,46.00000000000001,2019-03-19
64068940,2019-08-01,1.0,45.00000000000001,2019-09-15
64073463,2018-03-01,1.0,44.00000000000001,2018-04-14
64096721,2019-02-01,1.0,56.0,2019-03-29
64096721,2019-07-01,1.0,55.0,2019-08-25
64100225,2018-12-01,1.0,36.0,2019-01-06
64100225,2019-02-01,1.0,56.0,2019-03-29
64117724,2019-05-01,1.0,33.0,2019-06-03
64122517,2018-11-01,1.0,31.0,2018-12-02
64157214,2019-06-01,1.0,43.0,2019-07-14
64173539,2019-09-01,1.0,44.00000000000001,2019-10-15
64188586,2018-09-01,1.0,31.0,2018-10-02
64190579,2018-05-01,1.0,60.0,2018-06-30
64210215,2018-02-01,1.0,46.00000000000001,2018-03-19
64254666,2018-05-01,1.0,55.0,2018-06-25
64254666,2018-08-01,1.0,53.0,2018-09-23
64254666,2018-12-01,1.0,40.0,2019-01-10
64266232,2018-10-01,1.0,31.0,2018-11-01
64323296,2019-07-01,1.0,44.00000000000001,2019-08-14
64331279,2019-12-01,1.0,43.0,2020-01-13
