,viewer_id,Recency,RecencyCluster,Frequency,FrequencyCluster,Engagement,EngagementCluster,OverallScore,Segment
902,14020.0,16,3,39,0,642.8000000000001,0,3,Mid-Value
903,14359.0,19,3,55,0,912.1800000000002,0,3,Mid-Value
904,15522.0,32,3,57,0,398.84,0,3,Mid-Value
905,12895.0,42,3,22,0,372.79999999999995,0,3,Mid-Value
906,13860.0,1,3,76,0,1245.9000000000003,0,3,Mid-Value
907,18001.0,12,3,58,0,417.23,0,3,Mid-Value
908,17728.0,3,3,165,0,2876.010000000001,0,3,Mid-Value
909,15933.0,21,3,74,0,1107.4600000000003,0,3,Mid-Value
910,14284.0,30,3,32,0,595.2500000000001,0,3,Mid-Value
911,15103.0,31,3,35,0,703.3599999999998,0,3,Mid-Value
912,13430.0,18,3,49,0,679.45,0,3,Mid-Value
913,15573.0,31,3,104,0,607.45,0,3,Mid-Value
914,17434.0,2,3,134,0,2373.8200000000006,0,3,Mid-Value
915,15511.0,11,3,160,0,909.2300000000001,0,3,Mid-Value
916,16189.0,15,3,11,0,215.47999999999996,0,3,Mid-Value
917,17144.0,1,3,48,0,984.5699999999998,0,3,Mid-Value
918,16924.0,21,3,83,0,846.7499999999998,0,3,Mid-Value
919,13323.0,3,3,21,0,787.85,0,3,Mid-Value
920,13247.0,17,3,25,0,501.12,0,3,Mid-Value
921,13566.0,40,3,176,0,874.7099999999997,0,3,Mid-Value
922,16438.0,5,3,132,0,798.3499999999997,0,3,Mid-Value
923,16460.0,28,3,135,0,814.7199999999996,0,3,Mid-Value
924,15500.0,8,3,68,0,1131.5600000000004,0,3,Mid-Value
925,17557.0,14,3,34,0,541.4599999999999,0,3,Mid-Value
926,13416.0,43,3,19,0,712.5000000000001,0,3,Mid-Value
927,17564.0,44,3,28,0,243.45999999999998,0,3,Mid-Value
928,13350.0,16,3,40,0,979.1199999999999,0,3,Mid-Value
929,15399.0,1,3,50,0,815.7699999999999,0,3,Mid-Value
930,17466.0,10,3,41,0,763.2800000000003,0,3,Mid-Value
931,16379.0,4,3,108,0,2157.400000000001,0,3,Mid-Value
932,15239.0,10,3,49,0,780.59,0,3,Mid-Value
933,15571.0,11,3,57,0,650.43,0,3,Mid-Value
934,12936.0,17,3,62,0,1063.9000000000005,0,3,Mid-Value
935,16669.0,23,3,160,0,1374.8700000000003,0,3,Mid-Value
936,15398.0,16,3,73,0,1345.5299999999997,0,3,Mid-Value
937,12906.0,11,3,63,0,2919.809999999999,0,3,Mid-Value
938,14125.0,10,3,167,0,2740.4300000000017,0,3,Mid-Value
939,17163.0,21,3,5,0,293.1,0,3,Mid-Value
940,12952.0,5,3,79,0,1387.7900000000004,0,3,Mid-Value
941,15714.0,11,3,35,0,330.8799999999998,0,3,Mid-Value
942,15763.0,31,3,61,0,1086.9200000000003,0,3,Mid-Value
943,16240.0,24,3,135,0,3718.800000000001,0,3,Mid-Value
944,13083.0,4,3,18,0,303.75,0,3,Mid-Value
945,16169.0,8,3,85,0,1822.9700000000003,0,3,Mid-Value
946,17006.0,4,3,44,0,781.7800000000001,0,3,Mid-Value
947,17131.0,5,3,134,0,2463.170000000001,0,3,Mid-Value
948,13536.0,1,3,179,0,3448.2899999999986,0,3,Mid-Value
949,15429.0,26,3,82,0,397.3499999999998,0,3,Mid-Value
950,13429.0,10,3,67,0,1006.8000000000001,0,3,Mid-Value
951,12925.0,4,3,45,0,694.0499999999998,0,3,Mid-Value
952,18205.0,36,3,32,0,517.36,0,3,Mid-Value
953,15492.0,28,3,35,0,659.4599999999999,0,3,Mid-Value
954,15344.0,0,3,26,0,563.94,0,3,Mid-Value
955,16999.0,23,3,23,0,484.82000000000005,0,3,Mid-Value
956,13314.0,1,3,62,0,775.9400000000002,0,3,Mid-Value
957,15568.0,2,3,53,0,758.2899999999998,0,3,Mid-Value
958,14412.0,42,3,43,0,770.0300000000002,0,3,Mid-Value
959,16119.0,8,3,16,0,423.36,0,3,Mid-Value
960,16157.0,15,3,18,0,656.6899999999999,0,3,Mid-Value
961,13924.0,1,3,117,0,1838.8500000000001,0,3,Mid-Value
962,14434.0,21,3,12,0,1372.8,0,3,Mid-Value
963,17447.0,40,3,36,0,541.53,0,3,Mid-Value
964,13960.0,21,3,12,0,230.22,0,3,Mid-Value
965,16361.0,9,3,78,0,719.77,0,3,Mid-Value
966,16653.0,16,3,69,0,1212.6600000000005,0,3,Mid-Value
967,13759.0,33,3,25,0,659.41,0,3,Mid-Value
968,15949.0,16,3,19,0,364.7199999999999,0,3,Mid-Value
969,18217.0,29,3,31,0,621.75,0,3,Mid-Value
970,13954.0,1,3,25,0,439.92,0,3,Mid-Value
971,15287.0,22,3,20,0,486.69,0,3,Mid-Value
972,13558.0,5,3,175,0,605.0599999999998,0,3,Mid-Value
973,16930.0,26,3,54,0,380.55000000000007,0,3,Mid-Value
974,16533.0,19,3,177,0,1095.5600000000006,0,3,Mid-Value
975,18059.0,23,3,18,0,306.46,0,3,Mid-Value
976,16747.0,37,3,42,0,836.0600000000001,0,3,Mid-Value
977,17330.0,22,3,6,0,363.9,0,3,Mid-Value
978,17321.0,8,3,107,0,700.8599999999999,0,3,Mid-Value
979,14815.0,36,3,53,0,778.5,0,3,Mid-Value
980,15088.0,21,3,57,0,1160.07,0,3,Mid-Value
981,13297.0,7,3,59,0,2089.8500000000004,0,3,Mid-Value
982,17014.0,8,3,74,0,586.3299999999998,0,3,Mid-Value
983,17666.0,3,3,18,0,728.1599999999999,0,3,Mid-Value
984,16020.0,16,3,46,0,851.0100000000001,0,3,Mid-Value
985,16295.0,9,3,60,0,994.8599999999998,0,3,Mid-Value
986,17295.0,28,3,69,0,556.9499999999997,0,3,Mid-Value
987,13882.0,2,3,65,0,1191.1299999999999,0,3,Mid-Value
988,17453.0,17,3,19,0,486.71999999999997,0,3,Mid-Value
989,14592.0,35,3,164,0,570.4599999999998,0,3,Mid-Value
990,14138.0,1,3,47,0,982.3800000000005,0,3,Mid-Value
991,15297.0,10,3,39,0,641.94,0,3,Mid-Value
992,17086.0,7,3,91,0,1711.9199999999992,0,3,Mid-Value
993,16900.0,16,3,79,0,887.1100000000005,0,3,Mid-Value
994,15612.0,36,3,6,0,195.15,0,3,Mid-Value
995,15821.0,44,3,62,0,570.96,0,3,Mid-Value
996,13212.0,19,3,142,0,788.0799999999998,0,3,Mid-Value
997,15473.0,14,3,11,0,1771.2,0,3,Mid-Value
998,17425.0,19,3,43,0,759.1699999999995,0,3,Mid-Value
999,16688.0,1,3,62,0,1260.8600000000001,0,3,Mid-Value
1000,15330.0,32,3,13,0,714.96,0,3,Mid-Value
1001,17186.0,46,3,2,0,144.0,0,3,Mid-Value
1002,13685.0,2,3,39,0,3119.4400000000014,0,3,Mid-Value
1003,17203.0,35,3,152,0,3563.8499999999995,0,3,Mid-Value
1004,17459.0,43,3,111,0,657.3,0,3,Mid-Value
1005,16561.0,5,3,31,0,511.12000000000006,0,3,Mid-Value
1006,14121.0,3,3,159,0,2780.1499999999996,0,3,Mid-Value
1007,17119.0,3,3,35,0,606.91,0,3,Mid-Value
1008,14710.0,14,3,139,0,606.1300000000002,0,3,Mid-Value
1009,17737.0,9,3,10,0,168.24,0,3,Mid-Value
1010,14251.0,1,3,78,0,2879.7000000000003,0,3,Mid-Value
1011,14234.0,22,3,159,0,775.4600000000004,0,3,Mid-Value
1012,18130.0,15,3,70,0,1059.3900000000003,0,3,Mid-Value
1013,14856.0,36,3,66,0,1311.3800000000006,0,3,Mid-Value
1014,15478.0,40,3,46,0,1441.4199999999996,0,3,Mid-Value
1015,16416.0,26,3,71,0,1051.3999999999999,0,3,Mid-Value
1016,14910.0,2,3,29,0,426.8500000000001,0,3,Mid-Value
1017,16243.0,33,3,51,0,409.09999999999974,0,3,Mid-Value
1018,15113.0,9,3,100,0,3609.330000000001,0,3,Mid-Value
1019,15355.0,29,3,14,0,277.05000000000007,0,3,Mid-Value
1020,14179.0,40,3,165,0,719.7799999999997,0,3,Mid-Value
1021,16851.0,4,3,20,0,342.45,0,3,Mid-Value
1022,17549.0,23,3,6,0,148.86,0,3,Mid-Value
1023,17350.0,8,3,71,0,1286.0700000000002,0,3,Mid-Value
1024,15814.0,16,3,72,0,1945.3300000000004,0,3,Mid-Value
1025,16284.0,31,3,109,0,823.9699999999996,0,3,Mid-Value
1026,16313.0,3,3,16,0,274.15000000000003,0,3,Mid-Value
1027,13460.0,29,3,17,0,183.44,0,3,Mid-Value
1028,16015.0,3,3,182,0,705.3899999999996,0,3,Mid-Value
1029,16311.0,17,3,37,0,616.26,0,3,Mid-Value
1030,15000.0,47,3,77,0,490.52,0,3,Mid-Value
1031,16017.0,47,3,32,0,211.87999999999994,0,3,Mid-Value
1032,13598.0,47,3,40,0,180.1700000000001,0,3,Mid-Value
1033,18005.0,3,3,60,0,249.71999999999989,0,3,Mid-Value
1034,15022.0,11,3,135,0,905.0399999999995,0,3,Mid-Value
1035,17111.0,47,3,30,0,248.60999999999999,0,3,Mid-Value
1036,17836.0,47,3,24,0,110.21,0,3,Mid-Value
1037,14629.0,4,3,152,0,959.0100000000001,0,3,Mid-Value
1038,15592.0,46,3,24,0,388.58,0,3,Mid-Value
1039,15277.0,46,3,12,0,255.89999999999998,0,3,Mid-Value
1040,16491.0,46,3,39,0,731.5,0,3,Mid-Value
1041,15516.0,44,3,15,0,62.43,0,3,Mid-Value
1042,14764.0,46,3,6,0,278.3,0,3,Mid-Value
1043,16742.0,46,3,1,0,464.9,0,3,Mid-Value
1044,15142.0,46,3,26,0,498.74,0,3,Mid-Value
1045,17344.0,46,3,32,0,160.56999999999994,0,3,Mid-Value
1046,18240.0,46,3,6,0,422.58000000000004,0,3,Mid-Value
1047,17081.0,25,3,64,0,290.1600000000001,0,3,Mid-Value
1048,14474.0,46,3,29,0,547.6600000000001,0,3,Mid-Value
1049,14139.0,46,3,26,0,415.81999999999994,0,3,Mid-Value
1050,15844.0,46,3,11,0,130.74,0,3,Mid-Value
1051,13176.0,46,3,72,0,492.8400000000001,0,3,Mid-Value
1052,15345.0,45,3,20,0,393.54,0,3,Mid-Value
1053,16708.0,45,3,27,0,656.6300000000001,0,3,Mid-Value
1054,15963.0,19,3,28,0,470.7600000000001,0,3,Mid-Value
1055,18045.0,45,3,47,0,189.39999999999995,0,3,Mid-Value
1056,13182.0,45,3,11,0,121.17999999999999,0,3,Mid-Value
1057,15158.0,45,3,7,0,401.4000000000001,0,3,Mid-Value
1058,13028.0,22,3,45,0,661.32,0,3,Mid-Value
1059,13978.0,14,3,15,0,196.79,0,3,Mid-Value
1060,16056.0,45,3,68,0,664.85,0,3,Mid-Value
1061,16071.0,44,3,21,0,326.24000000000007,0,3,Mid-Value
1062,14539.0,15,3,32,0,537.48,0,3,Mid-Value
1063,14550.0,10,3,48,0,765.6200000000001,0,3,Mid-Value
1064,17712.0,44,3,29,0,522.91,0,3,Mid-Value
1065,14102.0,5,3,79,0,1360.2800000000002,0,3,Mid-Value
1066,14598.0,44,3,50,0,221.97000000000003,0,3,Mid-Value
1067,15320.0,44,3,36,0,267.13,0,3,Mid-Value
1068,16415.0,44,3,54,0,210.34999999999985,0,3,Mid-Value
1069,12827.0,5,3,25,0,430.15,0,3,Mid-Value
1070,16345.0,44,3,38,0,575.4100000000001,0,3,Mid-Value
1071,17895.0,44,3,16,0,97.99999999999997,0,3,Mid-Value
1072,15948.0,8,3,60,0,955.2400000000001,0,3,Mid-Value
1073,15659.0,43,3,11,0,306.45000000000005,0,3,Mid-Value
1074,18154.0,3,3,21,0,399.18999999999994,0,3,Mid-Value
1075,13363.0,17,3,60,0,992.5000000000002,0,3,Mid-Value
1076,18276.0,43,3,14,0,335.8599999999999,0,3,Mid-Value
1077,17684.0,43,3,15,0,239.41,0,3,Mid-Value
1078,17878.0,43,3,26,0,379.45000000000005,0,3,Mid-Value
1079,14752.0,43,3,5,0,389.63999999999993,0,3,Mid-Value
1080,16847.0,43,3,12,0,193.44,0,3,Mid-Value
1081,14971.0,35,3,160,0,1116.5699999999993,0,3,Mid-Value
1082,17545.0,43,3,145,0,645.9599999999999,0,3,Mid-Value
1083,16026.0,43,3,32,0,236.09000000000006,0,3,Mid-Value
1084,16513.0,4,3,35,0,874.5899999999999,0,3,Mid-Value
1085,14357.0,43,3,41,0,225.77000000000012,0,3,Mid-Value
1086,16855.0,23,3,19,0,328.4,0,3,Mid-Value
1087,16680.0,43,3,10,0,183.70000000000002,0,3,Mid-Value
1088,18035.0,35,3,53,0,730.4000000000001,0,3,Mid-Value
1089,16648.0,42,3,19,0,290.65999999999997,0,3,Mid-Value
1090,16164.0,17,3,26,0,580.26,0,3,Mid-Value
1091,14218.0,42,3,12,0,169.48000000000002,0,3,Mid-Value
1092,15096.0,42,3,11,0,219.39,0,3,Mid-Value
1093,18030.0,4,3,9,0,230.64999999999995,0,3,Mid-Value
1094,14416.0,22,3,14,0,490.22,0,3,Mid-Value
1095,17839.0,42,3,56,0,338.80000000000007,0,3,Mid-Value
1096,16601.0,40,3,31,0,244.79999999999995,0,3,Mid-Value
1097,12912.0,2,3,24,0,1662.3,0,3,Mid-Value
1098,13278.0,40,3,46,0,542.73,0,3,Mid-Value
1099,14582.0,40,3,6,0,114.11,0,3,Mid-Value
1100,15748.0,40,3,21,0,149.30999999999995,0,3,Mid-Value
1101,16079.0,16,3,21,0,1352.0000000000002,0,3,Mid-Value
1102,15054.0,12,3,114,0,302.09999999999997,0,3,Mid-Value
1103,14158.0,40,3,41,0,507.66000000000014,0,3,Mid-Value
1104,15385.0,40,3,12,0,316.88,0,3,Mid-Value
1105,16506.0,19,3,3,0,90.30000000000001,0,3,Mid-Value
1106,13822.0,5,3,96,0,632.0000000000001,0,3,Mid-Value
1107,18067.0,40,3,37,0,396.3300000000001,0,3,Mid-Value
1108,16190.0,40,3,6,0,215.08,0,3,Mid-Value
1109,13607.0,40,3,98,0,678.0099999999996,0,3,Mid-Value
1110,15360.0,39,3,13,0,427.92999999999995,0,3,Mid-Value
1111,13103.0,39,3,8,0,243.94,0,3,Mid-Value
1112,15667.0,39,3,13,0,301.32000000000005,0,3,Mid-Value
1113,13651.0,35,3,6,0,94.2,0,3,Mid-Value
1114,16127.0,39,3,40,0,656.2500000000001,0,3,Mid-Value
1115,15977.0,17,3,65,0,1054.7299999999996,0,3,Mid-Value
1116,13697.0,38,3,12,0,151.3,0,3,Mid-Value
1117,14345.0,38,3,6,0,108.97999999999999,0,3,Mid-Value
1118,17503.0,2,3,38,0,558.9599999999999,0,3,Mid-Value
1119,16830.0,38,3,23,0,325.90999999999997,0,3,Mid-Value
1120,17495.0,7,3,27,0,497.56000000000006,0,3,Mid-Value
1121,14485.0,38,3,47,0,165.75000000000003,0,3,Mid-Value
1122,13868.0,7,3,33,0,3192.54,0,3,Mid-Value
1123,15423.0,38,3,2,0,43.5,0,3,Mid-Value
1124,17668.0,1,3,15,0,347.74999999999994,0,3,Mid-Value
1125,16971.0,38,3,41,0,357.20999999999987,0,3,Mid-Value
1126,16352.0,17,3,28,0,494.44000000000005,0,3,Mid-Value
1127,16884.0,37,3,26,0,429.84,0,3,Mid-Value
1128,15830.0,37,3,39,0,576.0,0,3,Mid-Value
1129,14216.0,3,3,59,0,1839.3,0,3,Mid-Value
1130,15275.0,37,3,41,0,615.1399999999999,0,3,Mid-Value
1131,16790.0,3,3,93,0,1545.6199999999997,0,3,Mid-Value
1132,15576.0,37,3,45,0,940.6700000000002,0,3,Mid-Value
1133,18105.0,37,3,18,0,113.48000000000002,0,3,Mid-Value
1134,18164.0,37,3,24,0,399.65000000000003,0,3,Mid-Value
1135,14974.0,37,3,21,0,114.39,0,3,Mid-Value
1136,17947.0,37,3,9,0,176.68,0,3,Mid-Value
1137,13318.0,1,3,20,0,640.76,0,3,Mid-Value
1138,18104.0,37,3,38,0,754.6400000000002,0,3,Mid-Value
1139,13271.0,37,3,96,0,217.3799999999999,0,3,Mid-Value
1140,17595.0,12,3,83,0,388.7900000000001,0,3,Mid-Value
1141,14528.0,37,3,18,0,364.22,0,3,Mid-Value
1142,17432.0,18,3,48,0,365.76000000000005,0,3,Mid-Value
1143,16337.0,36,3,10,0,151.05,0,3,Mid-Value
1144,14098.0,36,3,21,0,147.34999999999997,0,3,Mid-Value
1145,15551.0,36,3,29,0,436.05999999999995,0,3,Mid-Value
1146,16347.0,11,3,92,0,887.6500000000001,0,3,Mid-Value
1147,13721.0,36,3,28,0,524.14,0,3,Mid-Value
1148,16322.0,1,3,37,0,326.74999999999994,0,3,Mid-Value
1149,17403.0,36,3,33,0,281.62000000000006,0,3,Mid-Value
1150,16914.0,36,3,38,0,208.45999999999995,0,3,Mid-Value
1151,16602.0,36,3,29,0,528.0799999999999,0,3,Mid-Value
1152,13914.0,11,3,33,0,626.4499999999999,0,3,Mid-Value
1153,13467.0,10,3,99,0,1083.71,0,3,Mid-Value
1154,17221.0,7,3,63,0,335.13,0,3,Mid-Value
1155,17078.0,36,3,28,0,378.2000000000001,0,3,Mid-Value
1156,13447.0,23,3,59,0,1129.14,0,3,Mid-Value
1157,15010.0,35,3,20,0,308.94000000000005,0,3,Mid-Value
1158,16318.0,35,3,19,0,328.15,0,3,Mid-Value
1159,17274.0,35,3,27,0,111.98000000000002,0,3,Mid-Value
1160,15597.0,35,3,22,0,324.57,0,3,Mid-Value
1161,17233.0,35,3,25,0,190.88,0,3,Mid-Value
1162,16887.0,35,3,37,0,194.88,0,3,Mid-Value
1163,13938.0,35,3,7,0,71.66,0,3,Mid-Value
1164,17084.0,35,3,162,0,2949.7500000000014,0,3,Mid-Value
1165,14882.0,26,3,11,0,589.7,0,3,Mid-Value
1166,15017.0,33,3,20,0,125.58000000000003,0,3,Mid-Value
1167,12882.0,9,3,13,0,1463.0399999999995,0,3,Mid-Value
1168,17387.0,19,3,78,0,784.11,0,3,Mid-Value
1169,13727.0,28,3,20,0,333.4800000000001,0,3,Mid-Value
1170,13532.0,33,3,66,0,210.30999999999983,0,3,Mid-Value
1171,16445.0,33,3,63,0,230.51000000000002,0,3,Mid-Value
1172,15156.0,1,3,55,0,961.4899999999999,0,3,Mid-Value
1173,16372.0,33,3,97,0,367.92999999999984,0,3,Mid-Value
1174,17608.0,33,3,59,0,193.42000000000007,0,3,Mid-Value
1175,14174.0,33,3,26,0,134.46,0,3,Mid-Value
1176,14039.0,33,3,6,0,152.2,0,3,Mid-Value
1177,13040.0,8,3,43,0,676.9900000000001,0,3,Mid-Value
1178,15883.0,2,3,49,0,396.47999999999996,0,3,Mid-Value
1179,14664.0,19,3,99,0,637.89,0,3,Mid-Value
1180,15526.0,33,3,4,0,148.44,0,3,Mid-Value
1181,17831.0,33,3,2,0,35.400000000000006,0,3,Mid-Value
1182,15025.0,33,3,72,0,377.01,0,3,Mid-Value
1183,17761.0,32,3,19,0,712.78,0,3,Mid-Value
1184,15870.0,32,3,76,0,354.0899999999999,0,3,Mid-Value
1185,14080.0,32,3,4,0,45.599999999999994,0,3,Mid-Value
1186,17623.0,32,3,33,0,527.05,0,3,Mid-Value
1187,13673.0,18,3,65,0,396.9199999999999,0,3,Mid-Value
1188,14073.0,32,3,13,0,151.04,0,3,Mid-Value
1189,16070.0,22,3,33,0,852.15,0,3,Mid-Value
1190,13066.0,32,3,28,0,151.81,0,3,Mid-Value
1191,14929.0,32,3,11,0,223.88,0,3,Mid-Value
1192,13710.0,31,3,8,0,180.48000000000002,0,3,Mid-Value
1193,16732.0,31,3,28,0,603.7499999999998,0,3,Mid-Value
1194,14140.0,3,3,66,0,935.0499999999996,0,3,Mid-Value
1195,17219.0,31,3,25,0,114.23,0,3,Mid-Value
1196,16505.0,31,3,4,0,777.6,0,3,Mid-Value
1197,15957.0,31,3,42,0,428.88999999999993,0,3,Mid-Value
1198,18123.0,24,3,36,0,589.4399999999999,0,3,Mid-Value
1199,15043.0,31,3,3,0,537.0,0,3,Mid-Value
1200,17313.0,31,3,24,0,2328.8399999999997,0,3,Mid-Value
1201,18216.0,31,3,26,0,481.75,0,3,Mid-Value
1202,17022.0,31,3,7,0,71.0,0,3,Mid-Value
1203,15153.0,31,3,22,0,329.25,0,3,Mid-Value
1204,16759.0,7,3,42,0,789.79,0,3,Mid-Value
1205,16751.0,30,3,25,0,1764.7199999999998,0,3,Mid-Value
1206,12893.0,30,3,34,0,188.14,0,3,Mid-Value
1207,14836.0,10,3,6,0,102.44999999999999,0,3,Mid-Value
1208,17011.0,30,3,15,0,270.90000000000003,0,3,Mid-Value
1209,17038.0,30,3,22,0,112.40000000000003,0,3,Mid-Value
1210,14968.0,30,3,37,0,147.59,0,3,Mid-Value
1211,16516.0,30,3,6,0,101.7,0,3,Mid-Value
1212,13522.0,30,3,5,0,125.80000000000001,0,3,Mid-Value
1213,15986.0,30,3,14,0,168.12,0,3,Mid-Value
1214,13992.0,30,3,5,0,76.8,0,3,Mid-Value
1215,14354.0,5,3,9,0,163.62,0,3,Mid-Value
1216,16986.0,29,3,3,0,1873.2,0,3,Mid-Value
1217,16953.0,30,3,1,0,20.8,0,3,Mid-Value
1218,18274.0,30,3,11,0,175.92000000000002,0,3,Mid-Value
1219,15450.0,30,3,30,0,429.84,0,3,Mid-Value
1220,17500.0,17,3,5,0,1138.0,0,3,Mid-Value
1221,17197.0,29,3,29,0,1013.01,0,3,Mid-Value
1222,16025.0,29,3,28,0,439.66,0,3,Mid-Value
1223,17461.0,22,3,111,0,757.4599999999996,0,3,Mid-Value
1224,17791.0,29,3,10,0,106.1,0,3,Mid-Value
1225,15463.0,29,3,7,0,126.14,0,3,Mid-Value
1226,17977.0,29,3,21,0,288.14,0,3,Mid-Value
1227,14863.0,29,3,11,0,266.76,0,3,Mid-Value
1228,16903.0,29,3,60,0,373.24,0,3,Mid-Value
1229,17502.0,9,3,28,0,689.0999999999999,0,3,Mid-Value
1230,17901.0,29,3,19,0,110.38000000000001,0,3,Mid-Value
1231,14789.0,28,3,6,0,197.64000000000001,0,3,Mid-Value
1232,18209.0,28,3,8,0,139.10000000000002,0,3,Mid-Value
1233,12985.0,0,3,76,0,1239.38,0,3,Mid-Value
1234,15557.0,28,3,20,0,473.65,0,3,Mid-Value
1235,16433.0,28,3,17,0,184.26000000000002,0,3,Mid-Value
1236,15692.0,28,3,12,0,191.04000000000002,0,3,Mid-Value
1237,17052.0,28,3,92,0,413.75000000000006,0,3,Mid-Value
1238,16368.0,2,3,76,0,497.42999999999984,0,3,Mid-Value
1239,18014.0,28,3,32,0,166.42000000000002,0,3,Mid-Value
1240,13732.0,28,3,33,0,491.86,0,3,Mid-Value
1241,13091.0,28,3,21,0,345.82,0,3,Mid-Value
1242,14661.0,26,3,4,0,107.95,0,3,Mid-Value
1243,13170.0,26,3,32,0,116.01000000000002,0,3,Mid-Value
1244,15654.0,9,3,21,0,922.5300000000002,0,3,Mid-Value
1245,13146.0,26,3,17,0,228.91,0,3,Mid-Value
1246,14788.0,7,3,30,0,679.4399999999998,0,3,Mid-Value
1247,13603.0,26,3,27,0,164.34,0,3,Mid-Value
1248,14382.0,26,3,131,0,626.07,0,3,Mid-Value
1249,16720.0,26,3,27,0,155.23999999999998,0,3,Mid-Value
1250,14904.0,2,3,69,0,1025.4399999999998,0,3,Mid-Value
1251,14494.0,25,3,7,0,139.56,0,3,Mid-Value
1252,14902.0,25,3,20,0,332.66,0,3,Mid-Value
1253,16936.0,25,3,57,0,262.68,0,3,Mid-Value
1254,12938.0,25,3,9,0,114.14,0,3,Mid-Value
1255,15168.0,25,3,5,0,106.56,0,3,Mid-Value
1256,17538.0,25,3,9,0,98.42000000000002,0,3,Mid-Value
1257,18082.0,25,3,73,0,703.3699999999997,0,3,Mid-Value
1258,18117.0,25,3,74,0,320.71999999999997,0,3,Mid-Value
1259,15458.0,25,3,7,0,161.64,0,3,Mid-Value
1260,17566.0,8,3,152,0,901.2100000000007,0,3,Mid-Value
1261,16207.0,25,3,19,0,394.38,0,3,Mid-Value
1262,17793.0,25,3,58,0,323.03999999999996,0,3,Mid-Value
1263,14953.0,25,3,55,0,289.82,0,3,Mid-Value
1264,16504.0,25,3,86,0,484.37999999999977,0,3,Mid-Value
1265,15009.0,12,3,95,0,669.2200000000001,0,3,Mid-Value
1266,12950.0,2,3,16,0,1531.4,0,3,Mid-Value
1267,15720.0,24,3,128,0,598.7300000000001,0,3,Mid-Value
1268,18181.0,24,3,44,0,382.79999999999995,0,3,Mid-Value
1269,15556.0,24,3,31,0,279.77,0,3,Mid-Value
1270,17357.0,24,3,45,0,388.1399999999999,0,3,Mid-Value
1271,12890.0,24,3,82,0,380.46999999999997,0,3,Mid-Value
1272,13449.0,23,3,19,0,291.88,0,3,Mid-Value
1273,15269.0,23,3,2,0,408.8,0,3,Mid-Value
1274,14385.0,9,3,14,0,202.11,0,3,Mid-Value
1275,15900.0,23,3,51,0,351.1099999999999,0,3,Mid-Value
1276,17680.0,23,3,11,0,184.39999999999998,0,3,Mid-Value
1277,13926.0,23,3,11,0,223.85000000000002,0,3,Mid-Value
1278,16204.0,23,3,57,0,405.71000000000004,0,3,Mid-Value
1279,17896.0,23,3,2,0,256.32,0,3,Mid-Value
1280,17835.0,2,3,61,0,350.63999999999993,0,3,Mid-Value
1281,15432.0,23,3,10,0,171.19,0,3,Mid-Value
1282,18006.0,23,3,22,0,444.68,0,3,Mid-Value
1283,15657.0,22,3,1,0,30.0,0,3,Mid-Value
1284,17237.0,11,3,19,0,314.69,0,3,Mid-Value
1285,13160.0,22,3,4,0,91.8,0,3,Mid-Value
1286,12847.0,22,3,91,0,871.5399999999998,0,3,Mid-Value
1287,17397.0,22,3,92,0,696.4099999999999,0,3,Mid-Value
1288,17985.0,22,3,23,0,634.9499999999999,0,3,Mid-Value
1289,14362.0,22,3,41,0,161.20000000000002,0,3,Mid-Value
1290,13828.0,22,3,15,0,209.49000000000004,0,3,Mid-Value
1291,15435.0,22,3,29,0,149.29000000000005,0,3,Mid-Value
1292,14641.0,21,3,7,0,110.46,0,3,Mid-Value
1293,15621.0,4,3,16,0,1293.0300000000002,0,3,Mid-Value
1294,18034.0,21,3,112,0,422.8800000000001,0,3,Mid-Value
1295,17286.0,21,3,45,0,153.92000000000004,0,3,Mid-Value
1296,17904.0,21,3,38,0,191.66999999999993,0,3,Mid-Value
1297,17301.0,21,3,66,0,197.6300000000001,0,3,Mid-Value
1298,15368.0,21,3,4,0,446.94000000000005,0,3,Mid-Value
1299,14793.0,21,3,14,0,228.99,0,3,Mid-Value
1300,17650.0,21,3,8,0,166.07999999999998,0,3,Mid-Value
1301,14881.0,19,3,17,0,255.4,0,3,Mid-Value
1302,16784.0,19,3,3,0,107.6,0,3,Mid-Value
1303,14052.0,19,3,56,0,225.35999999999993,0,3,Mid-Value
1304,18110.0,19,3,46,0,236.3,0,3,Mid-Value
1305,17561.0,19,3,46,0,167.61999999999998,0,3,Mid-Value
1306,15988.0,19,3,27,0,158.03000000000003,0,3,Mid-Value
1307,17523.0,11,3,33,0,652.7400000000001,0,3,Mid-Value
1308,14950.0,19,3,19,0,371.2,0,3,Mid-Value
1309,16666.0,19,3,32,0,118.98,0,3,Mid-Value
1310,14860.0,19,3,11,0,170.32000000000002,0,3,Mid-Value
1311,17636.0,19,3,20,0,285.56,0,3,Mid-Value
1312,13832.0,19,3,3,0,52.199999999999996,0,3,Mid-Value
1313,13142.0,19,3,23,0,307.0899999999999,0,3,Mid-Value
1314,16366.0,18,3,18,0,327.3,0,3,Mid-Value
1315,14300.0,18,3,3,0,43.2,0,3,Mid-Value
1316,15567.0,18,3,7,0,186.01000000000002,0,3,Mid-Value
1317,15645.0,18,3,52,0,612.0099999999998,0,3,Mid-Value
1318,16406.0,18,3,62,0,163.07,0,3,Mid-Value
1319,15857.0,18,3,14,0,297.0,0,3,Mid-Value
